#K-Path             Spin-Up       Spin-Down
#Band-index    1
  0.241        2.9949        2.9949
  0.217        3.0161        3.0161
  0.193        3.0072        3.0072
  0.169        3.0093        3.0093
  0.145        3.0223        3.0223
  0.121        3.0407        3.0407
  0.097        3.0593        3.0593
  0.072        3.0589        3.0589
  0.048        3.0683        3.0683
  0.024        3.0739        3.0739
  0.000        3.0757        3.0757
#Band-index   83
  0.000        3.1071        3.1071
  0.024        3.1038        3.1038
  0.048        3.0941        3.0940
  0.072        3.0791        3.0791
  0.097        3.0606        3.0606
  0.121        3.0829        3.0829
  0.145        3.0692        3.0692
  0.169        3.0533        3.0533
  0.193        3.0356        3.0356
  0.217        3.0213        3.0213
  0.241        3.0528        3.0528
  0.266        3.0976        3.0976
  0.290        3.1509        3.1509
  0.314        3.2060        3.2060
  0.338        3.2412        3.2412
  0.362        3.2014        3.2014
  0.386        3.1649        3.1649
  0.410        3.2353        3.2353
  0.435        3.2994        3.2994
  0.459        3.3541        3.3541
  0.459        3.3541        3.3541
  0.483        3.3578        3.3578
  0.507        3.3688        3.3688
  0.531        3.3870        3.3870
  0.555        3.4120        3.4120
  0.579        3.4435        3.4435
  0.604        3.4809        3.4809
  0.628        3.5238        3.5238
  0.652        3.5713        3.5713
  0.676        3.6228        3.6228
  0.700        3.6774        3.6774
  0.724        3.7098        3.7098
  0.748        3.7017        3.7017
  0.772        3.6905        3.6905
  0.797        3.6755        3.6755
  0.821        3.6565        3.6565
  0.845        3.6331        3.6331
  0.869        3.6052        3.6052
  0.893        3.5736        3.5736
  0.917        3.5487        3.5487
  0.917        3.5487        3.5487
  0.951        3.5531        3.5531
  0.986        3.5660        3.5660
  1.020        3.5870        3.5870
  1.054        3.6106        3.6106
  1.088        3.5870        3.5870
  1.122        3.5072        3.5072
  1.156        3.4344        3.4344
  1.190        3.3565        3.3565
  1.225        3.2798        3.2798
  1.259        3.2136        3.2136
  1.293        3.1696        3.1696
  1.327        3.1479        3.1479
  1.361        3.1373        3.1373
  1.395        3.1309        3.1309
  1.429        3.1136        3.1136
  1.464        3.0671        3.0671
  1.498        3.0701        3.0701
  1.532        3.0981        3.0981
  1.566        3.1071        3.1071
  1.566        3.1071        3.1071
  1.582        3.1073        3.1073
  1.598        3.1076        3.1076
  1.614        3.0989        3.0989
  1.631        3.0856        3.0856
  1.647        3.0782        3.0782
  1.663        3.0793        3.0793
  1.679        3.0808        3.0808
  1.695        3.0826        3.0825
  1.711        3.0847        3.0847
  1.727        3.0873        3.0873
  1.743        3.0904        3.0904
  1.760        3.0941        3.0941
  1.776        3.0985        3.0985
  1.792        3.1037        3.1037
  1.808        3.1097        3.1097
  1.824        3.1167        3.1167
  1.840        3.1244        3.1244
  1.856        3.1326        3.1326
  1.873        3.1407        3.1408
  1.873        3.1408        3.1407
  1.897        3.1392        3.1392
  1.921        3.1347        3.1347
  1.945        3.1276        3.1276
  1.969        3.1188        3.1188
  1.993        3.1097        3.1097
  2.017        3.1024        3.1024
  2.042        3.0993        3.0993
  2.066        3.1031        3.1031
  2.090        3.1150        3.1150
  2.114        3.1343        3.1343
  2.138        3.1581        3.1581
  2.162        3.1820        3.1820
  2.186        3.2011        3.2011
  2.210        3.2109        3.2109
  2.235        3.2080        3.2080
  2.259        3.1920        3.1920
  2.283        3.1647        3.1647
  2.307        3.1313        3.1313
  2.331        3.1101        3.1101
  2.331        3.1101        3.1101
  2.355        3.1115        3.1115
  2.379        3.1163        3.1163
  2.404        3.1255        3.1255
  2.428        3.1407        3.1407
  2.452        3.1632        3.1632
  2.476        3.1936        3.1936
  2.500        3.2313        3.2313
  2.524        3.2754        3.2754
  2.548        3.3249        3.3249
  2.573        3.3786        3.3786
  2.597        3.4355        3.4355
  2.621        3.4948        3.4948
  2.645        3.5554        3.5554
  2.669        3.6163        3.6163
  2.693        3.6761        3.6761
  2.717        3.7334        3.7334
  2.742        3.7862        3.7862
  2.766        3.8308        3.8308
  2.790        3.8537        3.8537
  2.790        3.8537        3.8537
  2.824        3.8268        3.8268
  2.858        3.8140        3.8140
  2.892        3.7863        3.7863
  2.926        3.7170        3.7170
  2.961        3.6415        3.6415
  2.995        3.5637        3.5637
  3.029        3.4851        3.4851
  3.063        3.4065        3.4065
  3.097        3.3295        3.3295
  3.131        3.2565        3.2565
  3.165        3.1912        3.1912
  3.200        3.1391        3.1391
  3.234        3.1067        3.1067
  3.268        3.0968        3.0968
  3.302        3.1033        3.1033
  3.336        3.1162        3.1162
  3.370        3.1289        3.1289
  3.404        3.1377        3.1377
  3.438        3.1407        3.1407
  3.438        3.3541        3.3541
  3.455        3.3528        3.3528
  3.471        3.3491        3.3491
  3.487        3.3429        3.3429
  3.503        3.3345        3.3345
  3.519        3.3241        3.3241
  3.535        3.3118        3.3118
  3.551        3.2978        3.2978
  3.568        3.2825        3.2825
  3.584        3.2660        3.2660
  3.600        3.2486        3.2486
  3.616        3.2304        3.2304
  3.632        3.2119        3.2119
  3.648        3.1931        3.1931
  3.664        3.1745        3.1745
  3.681        3.1564        3.1564
  3.697        3.1396        3.1396
  3.713        3.1249        3.1249
  3.729        3.1142        3.1142
  3.745        3.1101        3.1101
  3.745        3.5487        3.5487
  3.761        3.5500        3.5500
  3.777        3.5538        3.5538
  3.793        3.5602        3.5602
  3.810        3.5691        3.5691
  3.826        3.5804        3.5804
  3.842        3.5940        3.5940
  3.858        3.6098        3.6098
  3.874        3.6277        3.6277
  3.890        3.6475        3.6475
  3.906        3.6691        3.6691
  3.923        3.6924        3.6924
  3.939        3.7171        3.7171
  3.955        3.7430        3.7430
  3.971        3.7699        3.7699
  3.987        3.7976        3.7976
  4.003        3.8259        3.8259
  4.019        3.8544        3.8544
  4.035        3.8593        3.8593
  4.052        3.8537        3.8537
#Band-index   84
  4.052        3.8537        3.8537
  4.035        3.8593        3.8593
  4.019        3.8544        3.8545
  4.003        3.8265        3.8260
  3.987        3.7977        3.7977
  3.971        3.7699        3.7699
  3.955        3.7430        3.7430
  3.939        3.7171        3.7171
  3.923        3.6924        3.6924
  3.906        3.6692        3.6691
  3.890        3.6475        3.6475
  3.874        3.6277        3.6277
  3.858        3.6098        3.6098
  3.842        3.5940        3.5940
  3.826        3.5804        3.5804
  3.810        3.5691        3.5691
  3.793        3.5602        3.5602
  3.777        3.5538        3.5538
  3.761        3.5500        3.5500
  3.745        3.5487        3.5487
  3.745        3.1101        3.1101
  3.729        3.1142        3.1142
  3.713        3.1249        3.1249
  3.697        3.1396        3.1396
  3.681        3.1564        3.1564
  3.664        3.1745        3.1745
  3.648        3.1931        3.1931
  3.632        3.2119        3.2119
  3.616        3.2304        3.2304
  3.600        3.2486        3.2486
  3.584        3.2660        3.2660
  3.568        3.2825        3.2825
  3.551        3.2978        3.2978
  3.535        3.3118        3.3118
  3.519        3.3241        3.3241
  3.503        3.3345        3.3345
  3.487        3.3429        3.3429
  3.471        3.3491        3.3491
  3.455        3.3528        3.3528
  3.438        3.3541        3.3541
  3.438        3.1408        3.1408
  3.404        3.1377        3.1377
  3.370        3.1289        3.1289
  3.336        3.1163        3.1163
  3.302        3.1033        3.1033
  3.268        3.0968        3.0968
  3.234        3.1067        3.1067
  3.200        3.1391        3.1391
  3.165        3.1912        3.1912
  3.131        3.2565        3.2565
  3.097        3.3295        3.3295
  3.063        3.4065        3.4065
  3.029        3.4851        3.4851
  2.995        3.5637        3.5637
  2.961        3.6415        3.6415
  2.926        3.7170        3.7170
  2.892        3.7863        3.7864
  2.858        3.8140        3.8140
  2.824        3.8268        3.8268
  2.790        3.8537        3.8537
  2.790        3.8537        3.8537
  2.766        3.8308        3.8308
  2.742        3.7862        3.7862
  2.717        3.7335        3.7335
  2.693        3.6762        3.6761
  2.669        3.6163        3.6163
  2.645        3.5554        3.5554
  2.621        3.4948        3.4948
  2.597        3.4355        3.4356
  2.573        3.3786        3.3786
  2.548        3.3249        3.3249
  2.524        3.2754        3.2754
  2.500        3.2313        3.2313
  2.476        3.1936        3.1936
  2.452        3.1632        3.1632
  2.428        3.1407        3.1407
  2.404        3.1255        3.1255
  2.379        3.1163        3.1163
  2.355        3.1115        3.1115
  2.331        3.1101        3.1101
  2.331        3.1101        3.1101
  2.307        3.1313        3.1313
  2.283        3.1647        3.1647
  2.259        3.1920        3.1920
  2.235        3.2080        3.2080
  2.210        3.2109        3.2109
  2.186        3.2011        3.2011
  2.162        3.1820        3.1820
  2.138        3.1581        3.1581
  2.114        3.1343        3.1343
  2.090        3.1150        3.1150
  2.066        3.1031        3.1031
  2.042        3.0993        3.0993
  2.017        3.1024        3.1024
  1.993        3.1097        3.1097
  1.969        3.1188        3.1188
  1.945        3.1276        3.1276
  1.921        3.1347        3.1347
  1.897        3.1392        3.1392
  1.873        3.1408        3.1408
  1.873        3.1408        3.1408
  1.856        3.1480        3.1480
  1.840        3.1534        3.1534
  1.824        3.1561        3.1561
  1.808        3.1559        3.1559
  1.792        3.1530        3.1530
  1.776        3.1482        3.1482
  1.760        3.1424        3.1424
  1.743        3.1363        3.1363
  1.727        3.1306        3.1306
  1.711        3.1254        3.1254
  1.695        3.1210        3.1210
  1.679        3.1173        3.1173
  1.663        3.1143        3.1143
  1.647        3.1119        3.1119
  1.631        3.1101        3.1101
  1.614        3.1088        3.1088
  1.598        3.1078        3.1078
  1.582        3.1122        3.1122
  1.566        3.1137        3.1137
  1.566        3.1137        3.1137
  1.532        3.1139        3.1139
  1.498        3.1174        3.1174
  1.464        3.1217        3.1217
  1.429        3.1261        3.1261
  1.395        3.1719        3.1719
  1.361        3.2409        3.2409
  1.327        3.3195        3.3195
  1.293        3.4060        3.4060
  1.259        3.4990        3.4990
  1.225        3.5962        3.5962
  1.190        3.6952        3.6951
  1.156        3.7341        3.7340
  1.122        3.6910        3.6910
  1.088        3.6512        3.6512
  1.054        3.6202        3.6202
  1.020        3.6386        3.6386
  0.986        3.6343        3.6343
  0.951        3.6000        3.6000
  0.917        3.5487        3.5487
  0.917        3.5487        3.5487
  0.893        3.5736        3.5736
  0.869        3.6052        3.6052
  0.845        3.6331        3.6331
  0.821        3.6565        3.6565
  0.797        3.6755        3.6755
  0.772        3.6905        3.6905
  0.748        3.7017        3.7017
  0.724        3.7098        3.7098
  0.700        3.6774        3.6774
  0.676        3.6228        3.6228
  0.652        3.5713        3.5713
  0.628        3.5238        3.5238
  0.604        3.4809        3.4809
  0.579        3.4435        3.4435
  0.555        3.4120        3.4120
  0.531        3.3870        3.3870
  0.507        3.3688        3.3688
  0.483        3.3578        3.3578
  0.459        3.3541        3.3541
  0.459        3.3541        3.3541
  0.435        3.3961        3.3961
  0.410        3.4232        3.4232
  0.386        3.4347        3.4347
  0.362        3.4098        3.4098
  0.338        3.3953        3.3953
  0.314        3.3914        3.3914
  0.290        3.3592        3.3592
  0.266        3.3219        3.3219
  0.241        3.2815        3.2815
  0.217        3.2398        3.2398
  0.193        3.1982        3.1982
  0.169        3.1583        3.1583
  0.145        3.1211        3.1211
  0.121        3.0878        3.0878
  0.097        3.0943        3.0943
  0.072        3.1031        3.1031
  0.048        3.1092        3.1092
  0.024        3.1126        3.1126
  0.000        3.1136        3.1137
#Band-index   85
  0.000        3.2249        3.2249
  0.024        3.2295        3.2295
  0.048        3.2435        3.2435
  0.072        3.2673        3.2673
  0.097        3.3011        3.3011
  0.121        3.3445        3.3445
  0.145        3.3969        3.3969
  0.169        3.4572        3.4572
  0.193        3.5243        3.5243
  0.217        3.5966        3.5966
  0.241        3.6718        3.6718
  0.266        3.6510        3.6511
  0.290        3.5546        3.5546
  0.314        3.4621        3.4621
  0.338        3.4164        3.4164
  0.362        3.4317        3.4317
  0.386        3.4745        3.4745
  0.410        3.5522        3.5522
  0.435        3.6349        3.6349
  0.459        3.7195        3.7195
  0.459        3.7195        3.7195
  0.483        3.7196        3.7196
  0.507        3.7199        3.7199
  0.531        3.7203        3.7203
  0.555        3.7207        3.7207
  0.579        3.7212        3.7212
  0.604        3.7215        3.7215
  0.628        3.7214        3.7214
  0.652        3.7206        3.7206
  0.676        3.7187        3.7187
  0.700        3.7153        3.7153
  0.724        3.7341        3.7341
  0.748        3.7920        3.7920
  0.772        3.8502        3.8503
  0.797        3.9075        3.9075
  0.821        3.9628        3.9628
  0.845        4.0146        4.0150
  0.869        4.0608        4.0608
  0.893        4.0964        4.0965
  0.917        4.1113        4.1114
  0.917        4.1113        4.1123
  0.951        4.0625        4.0623
  0.986        3.9647        3.9645
  1.020        3.8476        3.8475
  1.054        3.7201        3.7201
  1.088        3.6613        3.6613
  1.122        3.7223        3.7223
  1.156        3.7896        3.7896
  1.190        3.7773        3.7774
  1.225        3.8161        3.8159
  1.259        3.8327        3.8327
  1.293        3.7806        3.7805
  1.327        3.6759        3.6759
  1.361        3.5665        3.5665
  1.395        3.4660        3.4660
  1.429        3.3799        3.3799
  1.464        3.3113        3.3113
  1.498        3.2626        3.2626
  1.532        3.2341        3.2341
  1.566        3.2249        3.2249
  1.566        3.2249        3.2249
  1.582        3.2247        3.2247
  1.598        3.2245        3.2245
  1.614        3.2257        3.2257
  1.631        3.2296        3.2296
  1.647        3.2370        3.2370
  1.663        3.2480        3.2480
  1.679        3.2624        3.2624
  1.695        3.2800        3.2800
  1.711        3.3003        3.3003
  1.727        3.3232        3.3232
  1.743        3.3484        3.3484
  1.760        3.3756        3.3755
  1.776        3.4045        3.4045
  1.792        3.4352        3.4352
  1.808        3.4672        3.4672
  1.824        3.5004        3.5004
  1.840        3.5346        3.5346
  1.856        3.5696        3.5696
  1.873        3.6051        3.6051
  1.873        3.6051        3.6051
  1.897        3.6082        3.6082
  1.921        3.6177        3.6177
  1.945        3.6338        3.6338
  1.969        3.6566        3.6566
  1.993        3.6860        3.6861
  2.017        3.7132        3.7128
  2.042        3.7140        3.7139
  2.066        3.7117        3.7118
  2.090        3.7067        3.7071
  2.114        3.6999        3.6999
  2.138        3.6935        3.6935
  2.162        3.6898        3.6898
  2.186        3.6924        3.6924
  2.210        3.7048        3.7048
  2.235        3.7292        3.7292
  2.259        3.7653        3.7653
  2.283        3.8087        3.8087
  2.307        3.8419        3.8419
  2.331        3.8485        3.8485
  2.331        3.8485        3.8485
  2.355        3.8497        3.8497
  2.379        3.8531        3.8530
  2.404        3.8585        3.8585
  2.428        3.8658        3.8658
  2.452        3.8745        3.8745
  2.476        3.8844        3.8844
  2.500        3.8951        3.8951
  2.524        3.9064        3.9064
  2.548        3.9178        3.9178
  2.573        3.9289        3.9289
  2.597        3.9391        3.9391
  2.621        3.9477        3.9477
  2.645        3.9538        3.9538
  2.669        3.9563        3.9563
  2.693        3.9540        3.9540
  2.717        3.9453        3.9452
  2.742        3.9312        3.9313
  2.766        3.9171        3.9171
  2.790        3.9108        3.9108
  2.790        3.9108        3.9108
  2.824        3.8950        3.8950
  2.858        3.8530        3.8530
  2.892        3.8275        3.8275
  2.926        3.8426        3.8426
  2.961        3.8620        3.8620
  2.995        3.8779        3.8779
  3.029        3.8776        3.8776
  3.063        3.8536        3.8537
  3.097        3.8213        3.8213
  3.131        3.7923        3.7922
  3.165        3.7693        3.7694
  3.200        3.7513        3.7515
  3.234        3.7362        3.7360
  3.268        3.7193        3.7193
  3.302        3.6945        3.6946
  3.336        3.6598        3.6599
  3.370        3.6300        3.6300
  3.404        3.6113        3.6113
  3.438        3.6051        3.6051
  3.438        3.7195        3.7195
  3.455        3.7202        3.7202
  3.471        3.7221        3.7221
  3.487        3.7254        3.7254
  3.503        3.7299        3.7299
  3.519        3.7357        3.7357
  3.535        3.7427        3.7427
  3.551        3.7510        3.7510
  3.568        3.7606        3.7606
  3.584        3.7713        3.7713
  3.600        3.7832        3.7833
  3.616        3.7963        3.7963
  3.632        3.8102        3.8102
  3.648        3.8248        3.8248
  3.664        3.8391        3.8391
  3.681        3.8504        3.8505
  3.697        3.8537        3.8537
  3.713        3.8517        3.8517
  3.729        3.8494        3.8494
  3.745        3.8485        3.8485
  3.745        4.1116        4.1122
  3.761        4.1113        4.1120
  3.777        4.1112        4.1112
  3.793        4.1115        4.1115
  3.810        4.1109        4.1108
  3.826        4.1102        4.1104
  3.842        4.1087        4.1084
  3.858        4.1059        4.1061
  3.874        4.1019        4.1019
  3.890        4.0962        4.0965
  3.906        4.0683        4.0683
  3.923        4.0385        4.0385
  3.939        4.0084        4.0084
  3.955        3.9784        3.9784
  3.971        3.9493        3.9493
  3.987        3.9215        3.9215
  4.003        3.8961        3.8961
  4.019        3.8746        3.8746
  4.035        3.8828        3.8830
  4.052        3.9108        3.9108
#Band-index   86
  4.052        3.9109        3.9109
  4.035        3.8830        3.8832
  4.019        3.8746        3.8746
  4.003        3.8962        3.8961
  3.987        3.9215        3.9215
  3.971        3.9493        3.9493
  3.955        3.9785        3.9785
  3.939        4.0084        4.0084
  3.923        4.0386        4.0385
  3.906        4.0683        4.0684
  3.890        4.0971        4.0968
  3.874        4.1026        4.1023
  3.858        4.1063        4.1064
  3.842        4.1091        4.1095
  3.826        4.1116        4.1105
  3.810        4.1114        4.1115
  3.793        4.1131        4.1121
  3.777        4.1126        4.1122
  3.761        4.1116        4.1125
  3.745        4.1182        4.1156
  3.745        3.8486        3.8486
  3.729        3.8494        3.8494
  3.713        3.8518        3.8533
  3.697        3.8538        3.8540
  3.681        3.8506        3.8507
  3.664        3.8392        3.8391
  3.648        3.8248        3.8250
  3.632        3.8103        3.8103
  3.616        3.7963        3.7964
  3.600        3.7833        3.7833
  3.584        3.7713        3.7713
  3.568        3.7606        3.7606
  3.551        3.7510        3.7510
  3.535        3.7427        3.7427
  3.519        3.7357        3.7357
  3.503        3.7299        3.7299
  3.487        3.7254        3.7254
  3.471        3.7221        3.7222
  3.455        3.7202        3.7202
  3.438        3.7195        3.7195
  3.438        3.6052        3.6052
  3.404        3.6113        3.6116
  3.370        3.6307        3.6301
  3.336        3.6600        3.6600
  3.302        3.6950        3.6948
  3.268        3.7204        3.7212
  3.234        3.7367        3.7380
  3.200        3.7532        3.7529
  3.165        3.7699        3.7703
  3.131        3.7933        3.7924
  3.097        3.8214        3.8215
  3.063        3.8541        3.8537
  3.029        3.8777        3.8777
  2.995        3.8780        3.8779
  2.961        3.8620        3.8620
  2.926        3.8426        3.8426
  2.892        3.8275        3.8275
  2.858        3.8531        3.8531
  2.824        3.8953        3.8953
  2.790        3.9109        3.9109
  2.790        3.9109        3.9109
  2.766        3.9173        3.9175
  2.742        3.9316        3.9320
  2.717        3.9456        3.9454
  2.693        3.9547        3.9543
  2.669        3.9569        3.9567
  2.645        3.9539        3.9539
  2.621        3.9479        3.9486
  2.597        3.9400        3.9393
  2.573        3.9292        3.9290
  2.548        3.9180        3.9180
  2.524        3.9065        3.9065
  2.500        3.8956        3.8962
  2.476        3.8851        3.8846
  2.452        3.8748        3.8748
  2.428        3.8659        3.8660
  2.404        3.8586        3.8586
  2.379        3.8531        3.8531
  2.355        3.8498        3.8497
  2.331        3.8486        3.8486
  2.331        3.8485        3.8486
  2.307        3.8419        3.8419
  2.283        3.8087        3.8088
  2.259        3.7653        3.7654
  2.235        3.7293        3.7292
  2.210        3.7049        3.7049
  2.186        3.6925        3.6926
  2.162        3.6899        3.6899
  2.138        3.6937        3.6937
  2.114        3.7000        3.7000
  2.090        3.7073        3.7079
  2.066        3.7121        3.7127
  2.042        3.7143        3.7144
  2.017        3.7177        3.7154
  1.993        3.6862        3.6873
  1.969        3.6567        3.6567
  1.945        3.6341        3.6342
  1.921        3.6178        3.6183
  1.897        3.6086        3.6082
  1.873        3.6052        3.6052
  1.873        3.6053        3.6051
  1.856        3.6412        3.6412
  1.840        3.6566        3.6575
  1.824        3.6579        3.6574
  1.808        3.6686        3.6685
  1.792        3.6904        3.6988
  1.776        3.7202        3.7204
  1.760        3.7607        3.7610
  1.743        3.8000        3.8006
  1.727        3.7702        3.7703
  1.711        3.7424        3.7424
  1.695        3.7172        3.7172
  1.679        3.6947        3.6947
  1.663        3.6751        3.6751
  1.647        3.6584        3.6584
  1.631        3.6447        3.6447
  1.614        3.6339        3.6339
  1.598        3.6263        3.6263
  1.582        3.6216        3.6216
  1.566        3.6201        3.6201
  1.566        3.6201        3.6201
  1.532        3.6203        3.6203
  1.498        3.6220        3.6219
  1.464        3.6275        3.6274
  1.429        3.6398        3.6399
  1.395        3.6612        3.6613
  1.361        3.6933        3.6933
  1.327        3.7360        3.7360
  1.293        3.7878        3.7877
  1.259        3.8434        3.8435
  1.225        3.8816        3.8816
  1.190        3.8545        3.8545
  1.156        3.7924        3.7923
  1.122        3.8846        3.8842
  1.088        3.9653        3.9649
  1.054        4.0298        4.0363
  1.020        4.0743        4.0765
  0.986        4.1007        4.0997
  0.951        4.1090        4.1086
  0.917        4.1185        4.1192
  0.917        4.1131        4.1179
  0.893        4.0969        4.0981
  0.869        4.0611        4.0625
  0.845        4.0152        4.0153
  0.821        3.9629        3.9634
  0.797        3.9078        3.9081
  0.772        3.8504        3.8505
  0.748        3.7921        3.7922
  0.724        3.7341        3.7343
  0.700        3.7153        3.7153
  0.676        3.7187        3.7187
  0.652        3.7206        3.7206
  0.628        3.7214        3.7214
  0.604        3.7215        3.7215
  0.579        3.7212        3.7212
  0.555        3.7207        3.7207
  0.531        3.7203        3.7203
  0.507        3.7199        3.7199
  0.483        3.7196        3.7196
  0.459        3.7195        3.7196
  0.459        3.7196        3.7196
  0.435        3.8032        3.8032
  0.410        3.8808        3.8808
  0.386        3.9397        3.9393
  0.362        3.9536        3.9526
  0.338        3.9248        3.9245
  0.314        3.8769        3.8770
  0.290        3.8166        3.8165
  0.266        3.7466        3.7466
  0.241        3.7451        3.7451
  0.217        3.8162        3.8160
  0.193        3.7883        3.7882
  0.169        3.7528        3.7529
  0.145        3.7203        3.7203
  0.121        3.6915        3.6915
  0.097        3.6668        3.6668
  0.072        3.6468        3.6468
  0.048        3.6321        3.6321
  0.024        3.6231        3.6231
  0.000        3.6201        3.6201
#Band-index   87
  0.000        3.6201        3.6201
  0.024        3.6232        3.6232
  0.048        3.6325        3.6325
  0.072        3.6477        3.6477
  0.097        3.6685        3.6686
  0.121        3.6945        3.6945
  0.145        3.7256        3.7250
  0.169        3.7592        3.7592
  0.193        3.7953        3.7952
  0.217        3.8263        3.8263
  0.241        3.8667        3.8668
  0.266        3.8955        3.8956
  0.290        3.9182        3.9189
  0.314        3.9391        3.9394
  0.338        3.9593        3.9585
  0.362        3.9765        3.9764
  0.386        3.9941        3.9939
  0.410        4.0120        4.0122
  0.435        4.0328        4.0327
  0.459        4.0587        4.0587
  0.459        4.0588        4.0587
  0.483        4.0608        4.0609
  0.507        4.0670        4.0671
  0.531        4.0772        4.0772
  0.555        4.0912        4.0912
  0.579        4.1087        4.1087
  0.604        4.1293        4.1292
  0.628        4.1522        4.1523
  0.652        4.1772        4.1774
  0.676        4.2029        4.2032
  0.700        4.2286        4.2284
  0.724        4.2524        4.2529
  0.748        4.2736        4.2741
  0.772        4.2889        4.2899
  0.797        4.3009        4.2975
  0.821        4.2962        4.2988
  0.845        4.2859        4.2859
  0.869        4.2678        4.2677
  0.893        4.2484        4.2484
  0.917        4.2390        4.2390
  0.917        4.2390        4.2395
  0.951        4.2439        4.2404
  0.986        4.2414        4.2428
  1.020        4.2420        4.2417
  1.054        4.2399        4.2415
  1.088        4.2247        4.2299
  1.122        4.2001        4.2021
  1.156        4.1245        4.1247
  1.190        4.0579        4.0577
  1.225        4.0377        4.0379
  1.259        3.9782        3.9776
  1.293        3.9415        3.9381
  1.327        3.9030        3.9027
  1.361        3.8536        3.8531
  1.395        3.8086        3.8086
  1.429        3.7706        3.7714
  1.464        3.7140        3.7140
  1.498        3.6655        3.6653
  1.532        3.6321        3.6320
  1.566        3.6202        3.6202
  1.566        3.6202        3.6201
  1.582        3.6217        3.6216
  1.598        3.6263        3.6264
  1.614        3.6340        3.6340
  1.631        3.6448        3.6447
  1.647        3.6585        3.6586
  1.663        3.6752        3.6751
  1.679        3.6959        3.6948
  1.695        3.7176        3.7173
  1.711        3.7443        3.7430
  1.727        3.7710        3.7712
  1.743        3.8007        3.8008
  1.760        3.8338        3.8338
  1.776        3.8216        3.8201
  1.792        3.7854        3.7854
  1.808        3.7494        3.7497
  1.824        3.7134        3.7134
  1.840        3.6772        3.6778
  1.856        3.6661        3.6670
  1.873        3.6848        3.6847
  1.873        3.6847        3.6850
  1.897        3.6860        3.6861
  1.921        3.6901        3.6901
  1.945        3.6966        3.6961
  1.969        3.7032        3.7029
  1.993        3.7092        3.7091
  2.017        3.7224        3.7218
  2.042        3.7617        3.7617
  2.066        3.8035        3.8038
  2.090        3.8428        3.8428
  2.114        3.8736        3.8734
  2.138        3.8917        3.8916
  2.162        3.8980        3.8981
  2.186        3.8965        3.8965
  2.210        3.8907        3.8907
  2.235        3.8835        3.8834
  2.259        3.8770        3.8769
  2.283        3.8746        3.8746
  2.307        3.8908        3.8908
  2.331        3.9233        3.9232
  2.331        3.9232        3.9232
  2.355        3.9243        3.9243
  2.379        3.9275        3.9275
  2.404        3.9331        3.9331
  2.428        3.9409        3.9409
  2.452        3.9507        3.9507
  2.476        3.9619        3.9618
  2.500        3.9736        3.9736
  2.524        3.9849        3.9849
  2.548        3.9949        3.9949
  2.573        4.0025        4.0025
  2.597        4.0068        4.0068
  2.621        4.0071        4.0071
  2.645        4.0030        4.0029
  2.669        3.9943        3.9943
  2.693        3.9817        3.9817
  2.717        3.9660        3.9659
  2.742        3.9474        3.9474
  2.766        3.9257        3.9257
  2.790        3.9112        3.9110
  2.790        3.9111        3.9111
  2.824        3.9525        3.9524
  2.858        4.0061        4.0062
  2.892        4.0450        4.0450
  2.926        4.0596        4.0597
  2.961        4.0452        4.0451
  2.995        4.0132        4.0134
  3.029        3.9890        3.9890
  3.063        3.9877        3.9878
  3.097        3.9951        3.9955
  3.131        3.9940        3.9930
  3.165        3.9641        3.9637
  3.200        3.9079        3.9083
  3.234        3.8431        3.8427
  3.268        3.7810        3.7811
  3.302        3.7350        3.7350
  3.336        3.7104        3.7106
  3.370        3.6964        3.6962
  3.404        3.6880        3.6875
  3.438        3.6852        3.6852
  3.438        4.0588        4.0587
  3.455        4.0568        4.0568
  3.471        4.0515        4.0515
  3.487        4.0431        4.0431
  3.503        4.0322        4.0322
  3.519        4.0192        4.0193
  3.535        4.0046        4.0046
  3.551        3.9890        3.9889
  3.568        3.9725        3.9726
  3.584        3.9560        3.9560
  3.600        3.9397        3.9397
  3.616        3.9242        3.9242
  3.632        3.9099        3.9099
  3.648        3.8972        3.8973
  3.664        3.8873        3.8873
  3.681        3.8830        3.8830
  3.697        3.8891        3.8891
  3.713        3.9026        3.9025
  3.729        3.9163        3.9163
  3.745        3.9232        3.9232
  3.745        4.2391        4.2390
  3.761        4.2371        4.2372
  3.777        4.2319        4.2318
  3.793        4.2226        4.2228
  3.810        4.2096        4.2096
  3.826        4.1933        4.1931
  3.842        4.1732        4.1732
  3.858        4.1503        4.1502
  3.874        4.1247        4.1247
  3.890        4.0973        4.0973
  3.906        4.0889        4.0885
  3.923        4.0787        4.0793
  3.939        4.0660        4.0660
  3.955        4.0504        4.0505
  3.971        4.0323        4.0324
  3.987        4.0118        4.0119
  4.003        3.9894        3.9892
  4.019        3.9645        3.9643
  4.035        3.9382        3.9383
  4.052        3.9111        3.9111
#Band-index   88
  4.052        3.9112        3.9112
  4.035        3.9385        3.9393
  4.019        3.9655        3.9645
  4.003        3.9910        3.9902
  3.987        4.0125        4.0121
  3.971        4.0326        4.0328
  3.955        4.0515        4.0510
  3.939        4.0667        4.0669
  3.923        4.0814        4.0793
  3.906        4.0900        4.0914
  3.890        4.0976        4.0980
  3.874        4.1250        4.1248
  3.858        4.1512        4.1505
  3.842        4.1732        4.1736
  3.826        4.1963        4.1936
  3.810        4.2106        4.2104
  3.793        4.2234        4.2235
