Bi,Cl,Cs
-0.8834495454884446,-1.790334129697099,-2.841659466707355
-1.8602518930003231,-1.480710147181449,-3.135306649234695
-1.2087961645231726,-1.7601605272596508,-2.7935577985706748
-0.2970424920130981,-2.0436005241945843,-2.5305956955374995
-0.07197311402779469,-2.157638749544579,-2.3775423708326113
-0.5945649684596196,-1.972758687842464,-2.5731052094262328
-1.6727558610286357,-1.6411052423084285,-2.877015136304632
-1.048194336585331,-1.7367177388605572,-2.8939773180148096
-1.3989096092671574,-1.6916827736094096,-2.8671421576231624
-1.1381772594118602,-1.660548210231425,-3.016322067664231
-1.8300181834979095,-1.429011212639304,-3.2487824214864562
-1.6970133916828887,-1.633871826089121,-2.883396125191829
-2.4488182891786217,-1.3222733088362877,-3.2559915271989177
-2.209585191792454,-1.3579899359949217,-3.264302638677039
-2.33867547804105,-1.2564868550426382,-3.424278705165407
-2.2839384036683135,-1.388548776553,-3.178400553602263
-3.115765732305053,-1.06442343026671,-3.549375469962597
-3.727968031272178,-0.89763005736754,-3.6788947827718945
-4.548020153587029,-0.6531435940817605,-3.8945170019051707
-4.480525188479732,-0.6429598762681246,-3.937382759234874
-4.162518896272926,-0.7317820754964355,-3.8657404581805217
-3.3391782467510533,-1.0052614666601307,-3.5932285590270876
-2.5179986666539644,-1.308681840282808,-3.2601143384807636
-2.7712171229772093,-1.142540945878109,-3.507989975182413
-2.7238137918942806,-1.2282005507911498,-3.352471875717307
-3.2506157022950894,-0.9737266328160937,-3.68581907486715
-2.76489400520448,-1.1324988399718134,-3.530181892919247
-2.922740531405485,-1.210597124579295,-3.3213698149706152
-2.9396331777776297,-1.0812746946325038,-3.5743837927401496
-2.596145885915281,-1.2279522816014905,-3.3955243827562933
-3.043713874830604,-1.161258831191005,-3.3797219539388226
-3.4963082419145564,-1.0221869200630207,-3.5070009871668075
-4.154129733367894,-0.7194790656810849,-3.893142865446233
-4.022116086542279,-0.7652575609656056,-3.845590423819063
-4.442963337929974,-0.6366125425848516,-3.9625980434513393
-4.506392724373854,-0.6618617839895377,-3.890956431827341
-4.029791961926266,-0.7176962297363939,-3.9381544611494905
-4.431637750832728,-0.693996808120552,-3.851604708079021
-3.4094763438165,-0.9316399661421167,-3.7170388610413005
-3.837844250284364,-0.7916401812740874,-3.854249128621405
-4.091892266883959,-0.7087479439576806,-3.9353509310543533
-4.38366917838143,-0.6501039886030641,-3.9553798712644292
-5.382591961489399,-0.3706378084305833,-4.181337970573401
-4.733050721517153,-0.504277978938525,-4.130571376214933
-4.216660477222179,-0.7665790247265327,-3.7780993660705753
-3.308368885072771,-0.9419030936524972,-3.7302150922684496
-3.5745222303013073,-0.9015023189707003,-3.7222988598891975
-3.5949490536850437,-0.8683444311825118,-3.781805694337663
-3.3658654861321886,-1.0662993716180538,-3.4622570026508637
-3.309926662470402,-0.9341553703747332,-3.745191279691434
-4.1585300890515065,-0.7323631265124319,-3.865907958555668
-4.608330243137031,-0.608766287809884,-3.9631682512655892
-3.644587193366496,-0.9429132129244118,-3.616122084293379
-4.415814757917002,-0.6954647948077,-3.8539430656766336
-4.108418492920764,-0.8067354599903216,-3.733867156976803
-4.6777809703994295,-0.5411549790020787,-4.0752406264604
-4.55828939284942,-0.6356445396698428,-3.9260920309748752
-4.033392607671907,-0.7465156013705875,-3.879315502632557
-4.106904454255416,-0.681495233205015,-3.984852290102532
-5.24376029081047,-0.4191933894059624,-4.1305040321822855
-5.613256356778413,-0.2045638953958984,-4.436597664879766
-5.770100958451469,-0.18946413678937082,-4.414515648201802
-5.700206906159073,-0.2997802782303179,-4.217181382750708
-5.872722684906548,-0.18853045059245413,-4.382175778443943
-5.163284140248173,-0.45357677984625183,-4.088562634822472
-4.597806812442791,-0.5127380037525894,-4.158732629611592
-5.248726176642126,-0.4373618335657478,-4.092511848585497
-4.441187359522788,-0.591576961855679,-4.0532611977120805
-4.357378158991982,-0.6186464703023794,-4.0270585809956145
-3.503926380191305,-0.8983759867255675,-3.7520834744161307
-4.329034061388104,-0.6291297733879728,-4.0155400073590535
-5.071585674248707,-0.4503318047945367,-4.125618740259058
-5.564839823825951,-0.296638986812514,-4.268586326364022
-4.421248572562228,-0.5669868044269013,-4.109087774889822
-4.2079672862638855,-0.7816236991607105,-3.750907747521651
-3.648879155038563,-0.9759067075733565,-3.5487044411048
-2.7870742965118818,-1.1271330683629681,-3.533520005701137
-3.0169356909597536,-1.1545040108309195,-3.402157655949278
-4.024836570377859,-0.8216969788623513,-3.7318047600803785
-4.663365543364457,-0.4933790828918966,-4.1755975610257545
-4.26017454856094,-0.7694315194331959,-3.7578896862109956
-3.2279440293632025,-1.0801074991889785,-3.48061456643201
-2.702738481925383,-1.1695517371117483,-3.476794606399076
-2.125999592519272,-1.4816774636469567,-3.0447894497973635
-2.035405907914043,-1.3922673073670924,-3.253807657225502
-2.4331729260377197,-1.3921857844759744,-3.121381696966512
-1.9839537720747342,-1.3937793506060736,-3.267934282693975
-2.4143066407287277,-1.3766815526419913,-3.1586789224041416
-1.9871432407860397,-1.458871777920096,-3.136686271828829
-2.556125842272167,-1.3443012637854397,-3.1761664329360992
-2.0109759839159826,-1.4756778623319793,-3.0951298552950814
-0.8773540232978084,-1.7924854999241648,-2.8393885669834353
-0.3253255569544689,-2.04201678291979,-2.524335489773297
-0.20029543015649925,-2.0840077991908577,-2.4820301661638187
-0.03291527017503678,-2.1910668429712152,-2.323705465263591
-0.34813539267707677,-1.9204433896954198,-2.759878997647836
-0.9659020396867142,-1.8426720172118656,-2.709499526945065
-0.23152408865801838,-1.9942934607680973,-2.6510492901755
-0.9826249797879102,-1.8598172480911894,-2.669634751819352
-0.40946136692564483,-1.9857970340037483,-2.608729717614989
-0.46315699038205116,-1.985319785393069,-2.5917856736842118
-0.14006608479078503,-2.137251701776277,-2.395618809448218
-0.10067487796344757,-2.160439044720588,-2.3623745258353757
-0.12763712720711654,-2.0737260490140965,-2.5268131008338024
-0.8030822065784041,-1.8730900125291334,-2.7029368140132988
-0.21734033710319378,-2.033391281212493,-2.577581566471651
-1.0605538771061982,-1.7192912410961623,-2.92471046670331
-0.5408541757912659,-1.9921719884700273,-2.552182205727224
-0.905640866929021,-1.8051868823033328,-2.804556854348028
-1.139541801154905,-1.7016868305134507,-2.933589979852498
-0.611315540912084,-1.9655409126256047,-2.5819572357091296
-0.6181285327503846,-1.976396544712233,-2.55797497425644
-1.246654233941456,-1.7155504687552903,-2.870158559106635
-1.075391105471754,-1.7705025869877729,-2.8173420321315703
-0.10652466107356237,-2.085800643069125,-2.5097014014349295
-0.3448694768961891,-2.0118693523093056,-2.578115711013693
-1.148348816507185,-1.7955066339770236,-2.743014701141259
-1.6771272105533632,-1.5225507466403698,-3.112667011132507
-1.9365938609983768,-1.4349808580165768,-3.2013179048984215
-0.8918092314956786,-1.7483458600521689,-2.9228494439948034
-1.8476999745599014,-1.4604136087913766,-3.1800836988283137
-1.575598638613168,-1.605940175784796,-2.9797310101570527
-0.9481800917773353,-1.7560996762201093,-2.88855152489837
-1.4236501040827925,-1.623338924849749,-2.9955830235372725
-2.041383454119605,-1.38042820544124,-3.2754933456753523
-3.0950348639938237,-1.0960523689233062,-3.4930278820864804
-3.5065652222438297,-0.9069870439074063,-3.733981746034945
-4.232680004686719,-0.7576880760046211,-3.7905414210262194
-3.733370018160519,-0.8163775903922978,-3.839599054426265
-4.265096714860716,-0.7262367225091833,-3.8426385579590954
-5.202322934241523,-0.4582891420500338,-4.066124979083793
-4.215358156993188,-0.7437934142142132,-3.8241046938382115
-4.77768443215279,-0.6071046469016925,-3.9100401367433855
-5.591460708589045,-0.31858860445350085,-4.215813462827684
-5.833197051089182,-0.20325909977127923,-4.365893691358748
-5.492412335949494,-0.3162136194937657,-4.2535795569603385
-5.157166540972126,-0.3572368484383211,-4.283281697397017
-5.641731244364905,-0.20817342806294323,-4.419886970350179
-5.678242974578336,-0.26669996653347705,-4.290663316671302
-5.1113805490906286,-0.4984644251490741,-4.016088541269343
-5.594540704570937,-0.3198267127246226,-4.212310580958143
-5.796968661753822,-0.15934957141664075,-4.465788877846478
-5.5454354736075215,-0.2793553915819399,-4.309621633564647
-5.360107993371693,-0.3378016083159084,-4.254505026841986
-6.362727369031061,-0.03198355088536081,-4.531934683149959
-6.248874198036721,-0.12320759112517052,-4.387437659668453
-6.069939451296323,-0.04803552953755572,-4.597426698423814
-5.289310342240615,-0.3798851364098599,-4.193937187697776
-6.2360448859502045,-0.12628284003875462,-4.385563599203457
-6.090339673393865,-0.11488819105707897,-4.456921301352254
-5.261834901434841,-0.31885203122124145,-4.3251618783436045
-4.91133145298064,-0.473200529244923,-4.133299365114309
-4.502286776239557,-0.5651725726915291,-4.085703503801456
-4.120612928688667,-0.7233012618536402,-3.8966707413275308
-4.5902952754977875,-0.5518293757479611,-4.083053731269183
-4.860763539388307,-0.45393028687398584,-4.188695821053627
-4.310789192762813,-0.6279916190367657,-4.023897938936565
-3.5597700193783033,-0.8944486101372732,-3.7413236811970534
-3.281588116453462,-1.043252661327021,-3.5364428797925043
-3.9028881855643744,-0.8988456528617041,-3.6181568736861673
-2.996289824922347,-1.0887048200854514,-3.5406379927860154
-2.9143933266680175,-1.1265789165201983,-3.4921886326679648
-2.6804681698805397,-1.2874036406684866,-3.2485142366338815
-2.242300573170171,-1.325057469413009,-3.319262444714959
-2.481760184241279,-1.3092613869621477,-3.2710347392596457
-1.7999287126930668,-1.5410331953247876,-3.034768279717103
-2.265525775156213,-1.3924275210538042,-3.1767806074380216
-1.4409680330123782,-1.6847351457007484,-2.8670179388587447
-0.559421068741013,-1.90397648704493,-2.722384244260836
-0.8345373734769834,-1.9129220845819837,-2.6127876142747386
-0.8708433001759199,-1.8883265891396017,-2.649876629593191
-0.039671986431160926,-2.0231516289396887,-2.6572836545746026
-0.7787487054280022,-1.9448388919637345,-2.567550222194231
-0.649485160809161,-1.9685672841219186,-2.5631812860841428
-0.7292050097764433,-1.961365034348423,-2.5510125026420405
-1.131368297811613,-1.7546386164020622,-2.8304109091897054
-1.7706679395635665,-1.5507582516254161,-3.0250717581590134
-0.5874237636021189,-1.8744276727715745,-2.772147641187179
-1.4690800934829888,-1.6748939592440888,-2.8773296249485267
-1.9394433322072013,-1.3977535210609962,-3.274822755073308
-1.5637291483924833,-1.6023533293274068,-2.9908611998120596
-1.9347125744724902,-1.498668729193474,-3.0745692580532555
-1.6522606875378367,-1.5284815993957828,-3.1090941466268567
-1.3537224801400376,-1.7245293840587246,-2.816511313100239
-2.1749339225633464,-1.463558030488582,-3.064716872766088
-1.4391803995412673,-1.6625769500719951,-2.9119302079399545
-1.5675926947065606,-1.6722116014772725,-2.849856806740969
-1.3811992403040099,-1.7012615096811918,-2.853888141800647
-2.0291465078518103,-1.424544738860719,-3.1913392609256586
-2.2751962514605637,-1.4295305230521311,-3.0993511113399173
-2.4799843852605936,-1.328352954419981,-3.2334435373375405
-1.9769401483328362,-1.5450325043903343,-2.967765849706087
-1.8429949731378708,-1.5687357000727684,-2.965007850072874
-1.1595579576905297,-1.6566870968548204,-3.016917394991217
-1.9668095524302152,-1.5246111130464008,-3.0119854976948273
-2.338921004711361,-1.3829302199742441,-3.1713101330787588
-2.5515747200679058,-1.2462126151871293,-3.3738607708674735
-2.7006410794774713,-1.2343998129548048,-3.347797588862267
-1.7808595442168014,-1.5656758740186485,-2.99183931182147
-1.8635920643914732,-1.5311109801227383,-3.0333915928883997
-0.9349933462647523,-1.8395041588277303,-2.7261381415206563
-1.4424288841366009,-1.66224206159876,-2.9115171566879807
-1.8597365701007655,-1.4480548758150578,-3.2007889662673294
-1.7260329562808616,-1.4828293205063097,-3.175807948158128
-2.0927407807353444,-1.359590054203931,-3.3000505392780575
-2.256436847987347,-1.3594344473927895,-3.2457963971496726
-2.888356549577885,-1.2232129871255735,-3.307599417153926
-3.7315332113338107,-0.9510808894146751,-3.5708047253237476
-3.771825523097412,-0.8624741268904547,-3.734587479784321
-3.7793927930695563,-0.9068276399539317,-3.6433580303333186
-3.5513182228260733,-0.9631607945259819,-3.6067165779370454
-2.9599866007645974,-1.1445236476228462,-3.441101412430476
-2.61566710209077,-1.2607714814307738,-3.32337891103923
-2.4658465161809975,-1.3310679206305374,-3.2327262279429605
-3.460734822209692,-1.0151931670611984,-3.5328462997387398
-3.447598611017209,-1.044663272590868,-3.4782848257435615
-3.2058017235066285,-1.0395366905307022,-3.569136952367421
-2.464663306069431,-1.2607321924124788,-3.3737920877495995
-2.072606705037989,-1.3578227491865824,-3.31029650787854
-2.130676147517662,-1.4492596204558186,-3.1080662845135096
-1.2836357961475593,-1.7241724281402064,-2.840587452934768
-1.5017642989857067,-1.6865011185578753,-2.8432205711533807
-1.8182322115580791,-1.5512052718406744,-3.008322960396992
-2.1500973216218786,-1.3972760801807096,-3.2055596403623214
-2.1870556215445425,-1.4036151305172129,-3.1805621063817604
-2.322449754079151,-1.3593455945960256,-3.223969800712599
-2.1201166382309875,-1.4852392296656634,-3.039626902522712
-1.1356422635393753,-1.7666150949592356,-2.805033296832771
-0.6887742374493422,-1.8712849776969909,-2.7446495400539384
-1.5385022462747624,-1.630732895232211,-2.9425110353750243
-1.0162445434804854,-1.8452253948067112,-2.6876119371574503
-1.238963850641168,-1.772122594014482,-2.759577769688348
-0.15551931908879932,-1.9999818561218627,-2.665007422657709
-0.5365148878421493,-2.0159911542101123,-2.505990303563426
-0.5413552666873921,-1.8682921901183938,-2.7997747721317823
-0.7886856317919488,-1.8550675444738935,-2.743780608385931
-0.3232725445062203,-1.9338515129754947,-2.741350367144638
-1.6047367862378863,-1.613419159639215,-2.955060326573309
-2.275968998985953,-1.306272141839542,-3.3456102912566323
-1.7435536287435884,-1.4864635181302968,-3.162699328755911
-2.1373288982355776,-1.4145465600491682,-3.1752748217541718
-1.9903960876895321,-1.5069024784424723,-3.0395405884829123
-2.209482624884408,-1.329480046130585,-3.321356607375062
-2.0509942193302653,-1.5013825729822534,-3.0303810221897716
-2.1419317937273346,-1.3224374746461223,-3.3579586940630115
-2.8975720406055494,-1.1234320410236853,-3.504089479015147
-3.9712861256771217,-0.8562445969399998,-3.680559672158661
-3.2311679910556377,-0.9749479243302931,-3.689859062251902
-3.0750025310063496,-1.0798934778035747,-3.5320231086551015
-4.351349097927072,-0.7489622146043545,-3.7684367794133014
-3.5263824912049335,-1.0249644903538626,-3.4914210968216643
-4.231533941353698,-0.7421601227219953,-3.8219793487024774
-5.072386712277894,-0.49016349846176044,-4.0456883402482156
-4.669321021039319,-0.6450151172656468,-3.870340333053301
-5.137254182935928,-0.46014574695264754,-4.084101353047096
-5.305487756253817,-0.4165039353705531,-4.115307118438656
-4.9355915653971865,-0.45891036339374225,-4.153792992677821
-5.003641664989982,-0.38103908913547296,-4.286852174663427
-6.114878464264357,-0.14964144092673506,-4.379235204656112
-5.7423198386044305,-0.1501309606467718,-4.502442373769347
-4.821724631182222,-0.43131996937198486,-4.246929425459657
-5.96707560210117,-0.12116038998743381,-4.4854649272557765
-5.528092210994479,-0.34015042648048477,-4.1938126513052385
-5.521931312380938,-0.260181697212272,-4.355803742712844
-5.216765135771259,-0.4440116838972357,-4.08986582821281
-6.019331849247527,-0.17982568288748307,-4.3507155924068925
-5.279124202252205,-0.40027070286612676,-4.156561434781379
-4.681992808225584,-0.5628170350718155,-4.030512568378875
-5.200567672299174,-0.4422149440570283,-4.0988584623839195
-4.2254578764793616,-0.6448573583118251,-4.018610232480929
-4.6448132491861305,-0.5778202417282474,-4.0128993414124965
-5.395176471169852,-0.3720784275141172,-4.174261895846183
-6.3170069285060455,-0.08746116492376638,-4.43621960191482
-5.840556190310976,-0.09079547628813066,-4.58836789191778
-5.436976054386163,-0.37884806837293156,-4.146789419723117
-4.7153078846739485,-0.5131193331086118,-4.118802946822494
-5.346750330308071,-0.3758760686513821,-4.18280866052558
-6.244665976493153,-0.05504054932211401,-4.525174483789089
-5.4049653221359035,-0.2607569264284655,-4.3936419476954685
-4.686479214631987,-0.5648637479398877,-4.024923673840596
-4.5582076719110844,-0.5174768681002796,-4.16245461442678
-3.847979053863386,-0.8251700826236359,-3.7838110580626334
-3.2497365757797607,-0.9812107207992649,-3.6711439410725837
-3.297503301860117,-1.0157582897256778,-3.5861265611929727
-2.1317988586418557,-1.3263918141889017,-3.3534276600059454
-1.894188688456658,-1.4898573611181898,-3.1056999562091017
-2.7056196682548443,-1.2267183267650255,-3.3615010316493685
-1.8035525685241764,-1.452870883234913,-3.209884951953149
-1.6146168912924168,-1.6283534208814057,-2.9218984357374174
-0.3796281568609834,-1.9319063048201481,-2.7264555793370766
-0.980921102753508,-1.8231808206216564,-2.7434755657698853
-0.8621350046342509,-1.85039068233169,-2.7286512083895706
-0.9933018470921122,-1.799422475482544,-2.7868653412685753
-1.1526967713285674,-1.6890714060335519,-2.9544358387544083
-0.9695166983798151,-1.7433491584732788,-2.9069403581912048
-0.8549782765351323,-1.7643972832588026,-2.9030235825683848
-0.07023949074255478,-2.07841736122698,-2.5365630218962223
-0.6384031704403227,-1.8639151857246863,-2.7761794796682207
-0.16859108115543586,-2.1246713349630646,-2.4112712109530934
-0.7265872890735361,-1.8386501746579471,-2.7973147955906277
-1.2368673820960874,-1.629083204997198,-3.046355370571276
-1.9984662365497905,-1.3979506710953198,-3.2547541535571316
-2.0396375531690856,-1.5159318826970591,-3.00506795814722
-0.7298668179925938,-1.8407398809921847,-2.7920422066158
-1.4671568518729667,-1.624308680199455,-2.9791412635744687
-1.6124293197521784,-1.6649477295941144,-2.8494390088254122
-1.391285118834262,-1.6658545968487886,-2.9213400079553695
-1.5706057906507211,-1.5590974385547185,-3.0750807672713565
-1.7936111770373844,-1.5732951953802068,-2.9723501248248256
-2.0927742227969413,-1.4619321999020798,-3.095355100527894
-1.6197898952350784,-1.641862736079722,-2.8931554706932303
-1.3080216494276633,-1.6499300633998153,-2.980943564655516
-0.7681596097721839,-1.8384485716339651,-2.783860561405709
-1.7604722922224934,-1.533080815306525,-3.0638251799104865
-1.856737067092699,-1.4476653986145973,-3.202567755004273
-2.4568085413200005,-1.2921036258489405,-3.3136674757931526
-2.3951145726518686,-1.2803495479807752,-3.357740287752194
-3.2611127239435924,-1.038668415487404,-3.5524365023083617
-4.171630834335962,-0.7465483876952994,-3.833170521095115
-4.01962907545376,-0.7151719954709156,-3.9465905585046164
-4.095728907028782,-0.7845873906108192,-3.782393157699802
-2.93300862785236,-1.1123071824683544,-3.5145270003768716
-2.8350524729573605,-1.242514073071192,-3.2867652708028627
-2.825312523839272,-1.1357738979479572,-3.503492270755362
-2.465366873727554,-1.3615382015640152,-3.1719455468938187
-1.8072891289258515,-1.4931420670968707,-3.1280970640953427
-2.058502452660208,-1.3697575277498824,-3.2911283682112
-2.0031939998077197,-1.390792912885719,-3.267493748890356
-1.7402200699221586,-1.4964030176221392,-3.143931516046036
-2.6266772761028343,-1.2224768515304354,-3.3962981128358853
-2.1907360347992393,-1.4396447966967376,-3.1072759696044794
-2.6125543890835368,-1.2446559374253112,-3.3566475700525658
-2.4821571382018166,-1.3200493961887032,-3.249326402819688
-3.1743734281879257,-1.1168608693626305,-3.4249646931431315
-3.4888993467853835,-0.89859742538898,-3.756649608224613
-3.5859349086342074,-1.0029385144513827,-3.515622242816866
-2.475851642762821,-1.2366104095998847,-3.4183062078103252
-2.814431339642428,-1.2303967014953785,-3.3178737250594676
-2.4875156777483527,-1.2280438828596822,-3.4315512496288854
-2.5712567147350613,-1.3044086651802256,-3.2509080059922293
-2.589558151873207,-1.323337129696207,-3.2069505979142177
-2.4557106872330405,-1.3596992126247887,-3.178842253603777
-3.157138895337595,-1.1460915790216697,-3.3722481181084962
-3.752875397539968,-0.946765750497099,-3.5723209410901804
-4.125478081469237,-0.6719815757788997,-3.997688395883489
-4.966324637166233,-0.46331653295859276,-4.134736296291771
-5.320828473846734,-0.3866548616872519,-4.169891693274286
-4.64540071663187,-0.5951651814232555,-3.9780136395405665
-4.225952923447557,-0.6591844550238802,-3.9897910234007545
-5.315407159510419,-0.38932558089679314,-4.166357359633975
-4.852915734408745,-0.4797385875652314,-4.139695154664323
-5.689026553810149,-0.184011369673145,-4.452445983981361
-5.737913278158915,-0.24825091175508482,-4.307671325034558
-4.692738808706379,-0.552742873210647,-4.047078891940947
-4.601862840841554,-0.550131196521177,-4.082594234608162
-5.0194251347326375,-0.48319845511593695,-4.077272286121614
-4.444796372853325,-0.6496636110462362,-3.935884894887453
-4.632214455904733,-0.5084620772940094,-4.1558152680414375
-5.425906366299385,-0.33098157596425465,-4.246212300569396
-5.572673281960856,-0.20755231134186744,-4.444148524593681
-5.556470721631825,-0.3253199713262329,-4.21401405806796
-5.611497723454671,-0.1827220480412343,-4.480867570697009
-6.056166030401873,-0.1823778381634602,-4.3333332214701565
-6.324990358615035,-0.07617296681576466,-4.45613485476116
-6.570583158978979,-0.011999047486794623,-4.502618426631118
-5.480708684529432,-0.2190848671319534,-4.451738278823983
-5.915358840369297,-0.22001877934965122,-4.304987069108632
-5.901319953130342,-0.14741550279980525,-4.454873251287976
-5.130584880218846,-0.38709204576913603,-4.232431856319813
-4.5748840353828415,-0.5850743898627122,-4.021700783077996
-5.11025033025615,-0.37875041533463066,-4.255893300509722
-5.007567020273546,-0.43381010241281653,-4.180001696347552
-5.376754088882678,-0.37741812661141855,-4.169723291747304
-5.312445750490395,-0.3179502789508199,-4.310095099865929
-5.871917030689485,-0.21725864937243408,-4.3249879322896705
-5.298465497843986,-0.3610791840372086,-4.228497373908621
-4.452290573744681,-0.6776125263587756,-3.8774889972985895
-3.578766602322727,-0.9794693754735811,-3.564949956209629
-4.01479822196921,-0.7196228246904209,-3.939299184560456
-5.086798031018829,-0.41997757098046484,-4.181256422297161
-5.564996116879891,-0.3234597056802251,-4.214892790943953
-4.858952267428148,-0.5230536802543367,-4.051052791612978
-4.472664739637754,-0.6228964548858023,-3.9801297516135117
-4.566041296193619,-0.5306591364918289,-4.133478869549503
-5.020749310870608,-0.4889780151642418,-4.065271773979014
-5.380358442642851,-0.3722682751535529,-4.1788215434096445
-5.242073280602762,-0.406401359911352,-4.156650427907409
-5.385210264380121,-0.36927306775018504,-4.183194684303957
-5.076293493434712,-0.5094581853789049,-4.00579670602832
-4.388697751726567,-0.6505659041881539,-3.9527798489792043
-5.28398107759568,-0.3213125505620149,-4.312858780941777
-5.532985969404935,-0.30540374262143566,-4.26167476621985
-5.060988371294518,-0.46726076998888005,-4.095293244188435
-4.559014094964922,-0.5307504191832478,-4.135638704576231
-3.790115133584822,-0.8278857507970852,-3.797667695141923
-3.803278639851243,-0.897142998259891,-3.654765364794171
-3.649465341108688,-0.9450006381097477,-3.6103211846753096
-4.139526496389263,-0.8149262720736767,-3.7071161983205934
-2.7560624195155836,-1.139548863739433,-3.519025707280307
-3.1210013077785344,-1.1610464086994905,-3.3543843212725415
-3.0569509113179167,-1.0777025024593447,-3.542422265906372
-2.076603242596758,-1.3550741923267133,-3.314461442412021
-3.1559760634576906,-1.0463323511059313,-3.572154184566608
-2.550625124469934,-1.2139848015883552,-3.4386329299310123
-2.2242451113049015,-1.4551768866411539,-3.065042097547093
-2.789139890787341,-1.190319483003253,-3.406458644995414
-2.9191367294778874,-1.1554308010983159,-3.4329037292417732
-1.948804466742531,-1.3863141281475606,-3.2945811627217356
-2.328272768103352,-1.3011793982608872,-3.338361188708142
-1.867701075929741,-1.5657753573250515,-2.962693167971018
-1.3648248726531158,-1.6648656882224049,-2.932137907268519
-1.2714842304609884,-1.739513006597298,-2.8139568179161087
-1.2349550602419277,-1.7232056576439156,-2.8587479058958936
-1.697888795036613,-1.62638453239877,-2.898078911454623
-0.965986420876718,-1.7536541252568603,-2.887507183791741
-1.0364500066318938,-1.7722490375014381,-2.8268294973841934
-0.016673377962665995,-2.104149597973618,-2.5029539193295762
-0.07639164575229324,-2.025045846442501,-2.641255333128601
-0.43356886626714164,-2.059394149711757,-2.453499653085139
-0.9943265185463135,-1.8186076817677284,-2.7481533715468065
-1.7757999077857538,-1.5970505849176018,-2.9307764355005794
-1.8795395495442966,-1.5486258576989484,-2.993046009351705
-2.525232230583152,-1.3263135023942698,-3.2224398262814438
-3.0822366074205716,-1.0118933165924517,-3.665612072272607
-4.278069406398729,-0.7446351642902745,-3.801517443884242
-4.25931009566678,-0.7800416537018269,-3.7369575686384535
-4.522921883649785,-0.5359064650296848,-4.137357349988402
-4.711006782379341,-0.4753981964561175,-4.195678920892353
-4.336182272886177,-0.7367947827569999,-3.7978272514549754
-4.632649574114298,-0.5573803575404619,-4.057833668145345
-5.267141315112684,-0.3799866831467857,-4.201123769933234
-6.2905872455621585,-0.06011388658261016,-4.499720719578427
-5.731131595467789,-0.2764848276193259,-4.2534640542031195
-4.943901983239217,-0.4704852616973905,-4.127873056789847
-5.580543865917365,-0.3151707337122844,-4.226288151867344
-4.904116550790244,-0.5037759355269095,-4.074553519947134
-3.9631918406047246,-0.8093462709066104,-3.7770544192495716
-4.238608787908863,-0.7637555128416837,-3.7764302862780457
-3.927671718955645,-0.753905467305626,-3.899776067001234
-4.522618096177243,-0.5543153172689274,-4.1006409080007655
-4.796310598140551,-0.5148740653139559,-4.088292577922939
-3.7908685408964193,-0.7872734132483035,-3.8786412344689545
-3.292701682329607,-0.9685788220298763,-3.682086036428079
-3.5601190774758247,-0.9392618552587073,-3.6515808382550112
-4.052507927924383,-0.8070880135173208,-3.751798904921598
-4.218108252916922,-0.6393638490603403,-4.032047125504713
-5.263422406048325,-0.31127553730300095,-4.339785697975591
-6.00762526492491,-0.15702524386666578,-4.400218665222733
-4.671284296835086,-0.489689670453823,-4.180336801411692
-4.850593036692495,-0.41938098501077764,-4.261184592345314
-5.581262176939887,-0.18893614344572984,-4.478517895392946
-5.166292328080631,-0.4623658304515074,-4.069981804334476
-4.101708640108851,-0.7915918723948633,-3.766390949771691
-3.3634801386820543,-0.9618638088313158,-3.671923244041051
-3.768749149825824,-0.808295756306943,-3.84396967870854
-3.978753919381843,-0.7948764523050449,-3.80080669686033
-3.6852794715450434,-0.8972164100491712,-3.6939515973176773
-3.4630672231221467,-0.9279575527431928,-3.7065400614039326
-3.096100706294369,-1.0145165032244905,-3.655744332717264
-3.0661390758201583,-1.0144635745933066,-3.665837400137701
-4.064085029008163,-0.8404988227959566,-3.6811182526697332
-2.9850240197770215,-1.0779521244351746,-3.565898652468344
-3.4840622003036588,-0.9228339877988008,-3.709788865565546
-3.988769135370575,-0.7435843089403295,-3.900052578260184
-3.5129950082315267,-0.9705557014216195,-3.6047011690106197
-3.516825407093222,-0.9764059185774029,-3.591723935078487
-4.134130185766793,-0.677890850383136,-3.982985811909165
-4.161080784757316,-0.7202899188256984,-3.8892041420271983
-3.2601312783897267,-0.9684756926948329,-3.6931490964114597
-3.3471724046515154,-0.979020136769383,-3.6430464995084297
-4.199308452653598,-0.7292367406819897,-3.8585679423491883
-4.350362591931482,-0.6889603017184263,-3.8887694405170214
-3.3529279168150854,-0.984045458824987,-3.631077351342699
-3.951197424596291,-0.7373863487705604,-3.924972402191149
-3.741160112196202,-0.889707618015504,-3.690342301167959
-3.586257367052654,-0.9696787205322726,-3.5820343445156047
-3.9180865502205995,-0.7924667842554872,-3.8258484893465265
-3.442193833143113,-0.9682845390014411,-3.632843885547114
-3.582123459107862,-0.9722991290377591,-3.5781714968195617
-3.1655990651257433,-1.1427058044286973,-3.376199610698392
-3.1974453767056956,-1.1157638594024615,-3.419468063557546
-2.3410567649962877,-1.3449098344121933,-3.246638984107885
-1.3377341393034012,-1.607654646611919,-3.055590234939395
-1.231768253682332,-1.6721512128614535,-2.9619190643140163
-2.094928946590743,-1.4398228448904071,-3.1388555692866387
-1.5256538665904185,-1.5498426373690113,-3.108574344329539
