#K-Path   X-component    Y-component   Z-component    Total        |  X-real         X-imag         Y-real         Y-image        Z-real         Z-imag
#Square of TDM (in Debye^2)                                        |  TDM-vector (in Debye)
 0.620   0.922842E-02   0.278284E-04   0.883126E-02   0.180875E-01  -0.581010E-01  -0.100370E+00   0.326771E-02  -0.219093E-02   0.709174E-01   0.917284E-01
 0.631   0.163130E-01   0.448131E-04   0.156057E-01   0.319634E-01  -0.922735E-01  -0.123517E+00   0.397792E-02  -0.339623E-02   0.107688E+00   0.110285E+00
 0.642   0.252960E-01   0.662115E-04   0.241902E-01   0.495524E-01   0.922017E-01  -0.168381E+00   0.590925E-02   0.275953E-02  -0.695927E-01   0.178866E+00
 0.653   0.360825E-01   0.920903E-04   0.344901E-01   0.706646E-01  -0.194521E+00   0.121315E+00  -0.453835E-02  -0.634889E-02   0.177452E+00  -0.145061E+00
 0.664   0.485669E-01   0.122475E-03   0.464022E-01   0.950916E-01  -0.228326E+00  -0.136344E+00   0.416444E-02  -0.806448E-02   0.243492E+00   0.106782E+00
 0.675   0.626251E-01   0.157361E-03   0.598082E-01   0.122591E+00   0.113577E+00  -0.279775E+00   0.979399E-02   0.330576E-02  -0.786657E-01   0.291455E+00
 0.686   0.780970E-01   0.196755E-03   0.745545E-01   0.152848E+00  -0.318526E+00   0.110534E+00  -0.443135E-02  -0.107057E-01   0.303133E+00  -0.147442E+00
 0.696   0.948288E-01   0.240410E-03   0.904984E-01   0.185568E+00   0.371099E+00   0.172431E-01   0.130547E-03   0.128159E-01  -0.370549E+00   0.254690E-01
 0.707   0.112646E+00   0.288014E-03   0.107480E+00   0.220413E+00  -0.224236E+00  -0.337118E+00   0.112329E-01  -0.839153E-02   0.260192E+00   0.310109E+00
 0.718   0.131363E+00   0.339042E-03   0.125328E+00   0.257030E+00  -0.423212E+00  -0.109842E+00   0.303840E-02  -0.148824E-01   0.432437E+00   0.640333E-01
 0.729   0.150778E+00   0.392743E-03   0.143868E+00   0.295039E+00  -0.397641E+00   0.247678E+00  -0.930722E-02  -0.133914E-01   0.370157E+00  -0.286998E+00
 0.740   0.170660E+00   0.448251E-03   0.162893E+00   0.334001E+00   0.411949E+00   0.280672E+00  -0.907875E-02   0.148031E-01  -0.437299E+00  -0.239087E+00
 0.751   0.190825E+00   0.504086E-03   0.182244E+00   0.373573E+00  -0.442438E+00  -0.286744E+00   0.926233E-02  -0.158233E-01   0.467022E+00   0.244488E+00
 0.762   0.211023E+00   0.558743E-03   0.201707E+00   0.413288E+00  -0.104259E+00   0.544742E+00  -0.189921E-01  -0.279813E-02   0.562342E-01  -0.551687E+00
 0.773   0.231005E+00   0.610333E-03   0.221067E+00   0.452682E+00  -0.515536E+00  -0.267003E+00   0.844746E-02  -0.180464E-01   0.535604E+00   0.223832E+00
 0.784   0.250552E+00   0.656720E-03   0.240143E+00   0.491352E+00   0.587548E-01   0.602167E+00  -0.203037E-01   0.274622E-02  -0.104438E+00  -0.595865E+00
 0.795   0.269418E+00   0.695018E-03   0.258727E+00   0.528840E+00   0.615993E+00   0.121740E+00  -0.334067E-02   0.205710E-01  -0.622936E+00  -0.782570E-01
 0.795   0.258695E+00   0.258687E+00   0.251082E-03   0.517633E+00  -0.566822E+00   0.270097E+00   0.585560E+00  -0.226850E+00   0.885036E-02   0.205666E-01
 0.828   0.306962E+00   0.306948E+00   0.249271E-03   0.614159E+00  -0.200312E-01   0.685907E+00   0.581144E-01  -0.683798E+00   0.222710E-01   0.128718E-02
 0.860   0.341322E+00   0.341298E+00   0.182439E-03   0.682803E+00  -0.714892E+00   0.133685E+00   0.718829E+00  -0.110818E+00   0.319535E-02   0.188176E-01
 0.893   0.355125E+00   0.355086E+00   0.837068E-04   0.710294E+00   0.563778E+00  -0.493073E+00  -0.564757E+00   0.491955E+00  -0.849925E-02  -0.975075E-02
 0.926   0.340212E+00   0.340151E+00   0.403763E-04   0.680403E+00   0.710703E+00   0.240533E+00  -0.719135E+00  -0.213874E+00   0.272733E-02  -0.856233E-02
 0.959   0.259897E+00   0.259899E+00   0.228434E-03   0.520024E+00  -0.340730E+00   0.616959E+00   0.287191E+00  -0.643632E+00   0.190868E-01   0.950497E-02
 0.991   0.145288E+00   0.145298E+00   0.160259E-03   0.290747E+00   0.422085E-01  -0.514547E+00  -0.615617E-01   0.512681E+00   0.177469E-01   0.183240E-02
 1.024   0.144785E+00   0.144786E+00   0.820998E-05   0.289579E+00  -0.251192E+00  -0.402127E+00   0.291980E+00   0.373574E+00   0.331762E-02  -0.232648E-02
 1.057   0.144862E+00   0.144864E+00   0.177093E-04   0.289744E+00  -0.223829E+00   0.392401E+00   0.126312E+00  -0.433762E+00   0.547852E-02   0.232329E-02
 1.090   0.135134E+00   0.135134E+00   0.846350E-04   0.270353E+00   0.257487E+00   0.334748E+00  -0.353744E+00  -0.230765E+00   0.882865E-02  -0.954374E-02
 1.123   0.118311E+00   0.118311E+00   0.168726E-03   0.236791E+00  -0.345974E+00  -0.169238E+00   0.384983E+00   0.124096E-01  -0.442136E-02   0.178016E-01
 1.155   0.978420E-01   0.978416E-01   0.259443E-03   0.195943E+00   0.312979E-01  -0.340670E+00   0.137042E+00   0.313484E+00  -0.224394E-01   0.363072E-02
 1.188   0.763849E-01   0.763846E-01   0.345348E-03   0.153115E+00  -0.290177E+00   0.537961E-01   0.211433E+00  -0.205916E+00   0.120579E-01   0.232821E-01
 1.221   0.559697E-01   0.559700E-01   0.404583E-03   0.112344E+00   0.214132E+00  -0.121594E+00  -0.890062E-01   0.229603E+00  -0.214878E-01  -0.185458E-01
 1.254   0.380725E-01   0.380729E-01   0.406437E-03   0.765519E-01  -0.196899E+00  -0.174602E-01   0.150454E+00  -0.128202E+00   0.864398E-02   0.271200E-01
 1.286   0.235371E-01   0.235377E-01   0.334145E-03   0.474089E-01  -0.148722E+00   0.277023E-01   0.686960E-01  -0.134772E+00   0.154544E-01   0.206899E-01
 1.319   0.127052E-01   0.127057E-01   0.209924E-03   0.256208E-01   0.426080E-01   0.997665E-01  -0.107596E+00  -0.137776E-01   0.123560E-01  -0.163268E-01
 1.352   0.541632E-02   0.541671E-02   0.887695E-04   0.109218E-01   0.458584E-01  -0.523745E-01   0.295811E-01   0.630085E-01  -0.131689E-01  -0.186828E-02
 1.385   0.129261E-02   0.129283E-02   0.136917E-04   0.259913E-02  -0.313200E-01   0.135967E-01  -0.460436E-02  -0.338306E-01   0.428958E-02   0.242719E-02
 1.418   0.603004E-12   0.479034E-12   0.107476E-11   0.215680E-11  -0.184015E-06   0.579660E-06  -0.588839E-06  -0.294532E-06   0.104287E-05  -0.508052E-06
 1.418   0.506097E-11   0.220890E-11   0.599866E-11   0.132685E-10   0.280118E-05  -0.233337E-06   0.754828E-06  -0.827596E-06   0.284244E-05  -0.550964E-06
 1.444   0.314008E-03   0.313985E-03   0.134634E-03   0.762626E-03  -0.286592E-02   0.449057E-02  -0.286458E-02   0.449341E-02  -0.286390E-02   0.449099E-02
 1.471   0.120850E-02   0.120843E-02   0.512101E-03   0.292903E-02  -0.956890E-02  -0.199277E-02  -0.956620E-02  -0.199438E-02  -0.956850E-02  -0.199439E-02
 1.498   0.256321E-02   0.256306E-02   0.107213E-02   0.619839E-02  -0.245264E-02   0.125192E-01  -0.245329E-02   0.125188E-01  -0.245361E-02   0.125187E-01
 1.525   0.422655E-02   0.422644E-02   0.175916E-02   0.102121E-01  -0.179007E-02  -0.140492E-01  -0.179040E-02  -0.140482E-01  -0.179023E-02  -0.140487E-01
 1.551   0.604932E-02   0.604904E-02   0.253834E-02   0.146367E-01   0.804417E-02  -0.117053E-01   0.804794E-02  -0.117083E-01   0.804456E-02  -0.117077E-01
 1.578   0.789462E-02   0.789470E-02   0.338581E-02   0.191751E-01   0.468235E-03  -0.132741E-01   0.471895E-03  -0.132714E-01   0.466971E-03  -0.132734E-01
 1.605   0.962094E-02   0.962074E-02   0.427428E-02   0.235160E-01   0.810241E-02  -0.860083E-02   0.810216E-02  -0.860152E-02   0.810225E-02  -0.860084E-02
 1.632   0.110931E-01   0.110928E-01   0.514558E-02   0.273315E-01   0.418373E-02  -0.921693E-02   0.418361E-02  -0.921725E-02   0.418354E-02  -0.921731E-02
 1.658   0.121751E-01   0.121748E-01   0.591788E-02   0.302678E-01  -0.801006E-02  -0.256930E-02  -0.800987E-02  -0.256976E-02  -0.800985E-02  -0.256922E-02
 1.685   0.127522E-01   0.127521E-01   0.648943E-02   0.319937E-01  -0.589378E-02  -0.338718E-02  -0.589367E-02  -0.338742E-02  -0.589378E-02  -0.338745E-02
 1.712   0.127301E-01   0.127301E-01   0.676135E-02   0.322216E-01   0.857459E-03  -0.525247E-02   0.857637E-03  -0.525226E-02   0.857726E-03  -0.525227E-02
 1.739   0.120554E-01   0.120553E-01   0.665251E-02   0.307633E-01   0.183167E-02   0.355157E-02   0.183181E-02   0.355143E-02   0.183171E-02   0.355165E-02
 1.765   0.107322E-01   0.107322E-01   0.611827E-02   0.275826E-01   0.579750E-03   0.275652E-02   0.579769E-03   0.275655E-02   0.579688E-03   0.275664E-02
 1.792   0.884171E-02   0.884169E-02   0.517483E-02   0.228582E-01   0.116468E-02  -0.132502E-02   0.116460E-02  -0.132484E-02   0.116471E-02  -0.132491E-02
 1.819   0.656161E-02   0.656163E-02   0.391455E-02   0.170378E-01   0.818231E-03  -0.808717E-04   0.818142E-03  -0.808542E-04   0.818130E-03  -0.808045E-04
 1.846   0.417078E-02   0.417080E-02   0.251426E-02   0.108558E-01  -0.287823E-04  -0.900767E-05  -0.287944E-04  -0.906412E-05  -0.287668E-04  -0.899246E-05
 1.873   0.203685E-02   0.203687E-02   0.122301E-02   0.529674E-02  -0.493535E-03  -0.640210E-03  -0.493570E-03  -0.640139E-03  -0.493498E-03  -0.640170E-03
 1.899   0.547054E-03   0.547054E-03   0.314550E-03   0.140866E-02  -0.135040E-02   0.732406E-03  -0.135032E-02   0.732448E-03  -0.135039E-02   0.732432E-03
 1.926   0.301560E-05   0.301543E-05   0.301574E-05   0.904678E-05  -0.147958E-02   0.168230E-02  -0.147951E-02   0.168221E-02  -0.147951E-02   0.168246E-02
 1.926   0.301563E-05   0.301561E-05   0.301566E-05   0.904691E-05  -0.143304E-02  -0.172213E-02  -0.143307E-02  -0.172203E-02  -0.143306E-02  -0.172209E-02
 1.948   0.793951E-02   0.201023E-02   0.259998E-02   0.125497E-01  -0.820435E-01   0.801071E-01   0.492486E-01  -0.314696E-01   0.274790E-01  -0.529017E-01
 1.970   0.313748E-01   0.765547E-02   0.985456E-02   0.488849E-01  -0.715376E-01   0.216480E+00   0.581606E-01  -0.982540E-01   0.513342E-02  -0.115183E+00
 1.992   0.688542E-01   0.156079E-01   0.204440E-01   0.104906E+00  -0.318247E+00  -0.113496E+00   0.140188E+00   0.843968E-01   0.163829E+00   0.166243E-01
 2.013   0.116912E+00   0.240250E-01   0.323705E-01   0.173308E+00   0.178039E+00   0.403677E+00  -0.484567E-01  -0.198454E+00  -0.120089E+00  -0.166407E+00
 2.035   0.169322E+00   0.310456E-01   0.432344E-01   0.243602E+00   0.531746E+00  -0.465890E-01  -0.233685E+00  -0.152241E-01  -0.226551E+00   0.624219E-01
 2.057   0.218256E+00   0.354185E-01   0.507818E-01   0.304456E+00  -0.584308E+00  -0.181582E+00   0.228872E+00   0.106413E+00   0.250578E+00   0.357006E-01
 2.079   0.257167E+00   0.368583E-01   0.534663E-01   0.347491E+00   0.952121E-01  -0.666616E+00  -0.677635E-01   0.250059E+00   0.119358E-02   0.259700E+00
 2.101   0.283596E+00   0.359266E-01   0.509625E-01   0.370485E+00   0.392983E+00  -0.601710E+00  -0.164062E+00   0.195696E+00  -0.108394E+00   0.231845E+00
 2.123   0.299821E+00   0.334942E-01   0.443209E-01   0.377636E+00  -0.748185E+00  -0.596803E-01   0.238358E+00   0.484197E-01   0.243267E+00  -0.150855E-01
 2.145   0.310416E+00   0.301849E-01   0.355079E-01   0.376109E+00  -0.686901E+00   0.354719E+00   0.211045E+00  -0.777309E-01   0.183436E+00  -0.130891E+00
 2.166   0.319462E+00   0.263305E-01   0.266242E-01   0.372416E+00  -0.761589E+00  -0.211345E+00   0.187185E+00   0.779345E-01   0.201422E+00   0.261874E-01
 2.188   0.328979E+00   0.221796E-01   0.190405E-01   0.370199E+00  -0.479825E+00  -0.646897E+00   0.887469E-01   0.155154E+00   0.124901E+00   0.128220E+00
 2.210   0.338970E+00   0.180426E-01   0.131704E-01   0.370183E+00  -0.386302E+00   0.722592E+00   0.869370E-01  -0.127176E+00   0.556576E-01  -0.143814E+00
 2.232   0.348378E+00   0.142296E-01   0.879321E-02   0.371400E+00  -0.335818E+00  -0.761045E+00   0.404594E-01   0.122614E+00   0.644939E-01   0.111943E+00
 2.254   0.356153E+00   0.109693E-01   0.553323E-02   0.372656E+00   0.725712E+00   0.427067E+00  -0.846998E-01  -0.602978E-01  -0.941878E-01  -0.440704E-01
 2.276   0.361777E+00   0.837792E-02   0.310811E-02   0.373263E+00  -0.182977E+00  -0.829560E+00   0.106089E-01   0.777785E-01   0.234478E-01   0.748939E-01
 2.298   0.365374E+00   0.650338E-02   0.138808E-02   0.373265E+00   0.978572E-01   0.848719E+00  -0.166636E-02  -0.525913E-01  -0.104493E-01  -0.515260E-01
 2.319   0.367318E+00   0.536214E-02   0.346887E-03   0.373027E+00   0.834243E+00   0.196132E+00  -0.249368E-01  -0.841553E-02  -0.260151E-01  -0.359522E-02
 2.341   0.367983E+00   0.495482E-02   0.172522E-05   0.372940E+00  -0.213142E+00  -0.830981E+00  -0.208478E-03  -0.476565E-03  -0.128373E-03  -0.553433E-03
 2.341   0.367983E+00   0.495481E-02   0.172505E-05   0.372940E+00   0.223780E+00   0.828180E+00   0.214565E-03   0.473968E-03   0.135386E-03   0.551682E-03
 2.357   0.345606E+00   0.192294E-02   0.134288E-02   0.348872E+00  -0.769704E+00   0.254609E+00   0.602464E-02  -0.244158E-01  -0.296725E-01  -0.334211E-01
 2.372   0.376406E+00   0.661105E-03   0.217746E-02   0.379244E+00   0.388847E+00   0.706691E+00  -0.249599E-01   0.365176E-03  -0.420813E-01   0.394136E-01
 2.388   0.402670E+00   0.351994E-03   0.245607E-02   0.405478E+00   0.390611E+00   0.709305E+00  -0.241343E-01   0.185621E-02  -0.492426E-01   0.380701E-01
 2.403   0.412228E+00   0.319080E-03   0.247654E-02   0.415023E+00   0.665856E+00   0.453025E+00  -0.193075E-01   0.129821E-01  -0.301740E-01   0.555725E-01
 2.419   0.406798E+00   0.334350E-03   0.236062E-02   0.409493E+00  -0.791303E+00   0.326159E-01   0.666988E-02  -0.209768E-01  -0.673011E-02  -0.618641E-01
 2.434   0.389709E+00   0.336873E-03   0.216935E-02   0.392215E+00   0.512234E+00   0.575419E+00  -0.188552E-01   0.802652E-02  -0.428958E-01   0.419224E-01
 2.449   0.363677E+00   0.318629E-03   0.193905E-02   0.365935E+00  -0.274611E+00   0.688567E+00  -0.145653E-01  -0.118942E-01  -0.535445E-01  -0.193297E-01
 2.465   0.330926E+00   0.285321E-03   0.169147E-02   0.332903E+00   0.336297E+00   0.620014E+00  -0.166629E-01   0.353615E-02  -0.462505E-01   0.265351E-01
 2.480   0.293362E+00   0.244225E-03   0.144106E-02   0.295047E+00   0.567700E+00  -0.342447E+00   0.409522E-02   0.146825E-01   0.262133E-01   0.417845E-01
 2.496   0.252875E+00   0.200956E-03   0.119630E-02   0.254272E+00  -0.552543E+00  -0.269671E+00   0.875306E-02  -0.102381E-01   0.192186E-01  -0.407085E-01
 2.511   0.211019E+00   0.159328E-03   0.964658E-03   0.212143E+00  -0.554780E+00   0.847463E-01   0.971963E-03  -0.117020E-01  -0.649941E-02  -0.399522E-01
 2.527   0.169452E+00   0.121535E-03   0.751134E-03   0.170325E+00  -0.440056E+00  -0.242897E+00   0.662910E-02  -0.758579E-02   0.170496E-01  -0.314270E-01
 2.542   0.129685E+00   0.887965E-04   0.559613E-03   0.130334E+00  -0.189308E+00  -0.396704E+00   0.820287E-02  -0.212947E-02   0.278007E-01  -0.134553E-01
 2.558   0.932215E-01   0.614217E-04   0.392981E-03   0.936759E-01  -0.275075E+00   0.251292E+00  -0.376768E-02  -0.582746E-02  -0.175470E-01  -0.190462E-01
 2.573   0.613718E-01   0.395176E-04   0.253748E-03   0.616651E-01  -0.209090E+00   0.218256E+00  -0.338340E-02  -0.429422E-02  -0.150802E-01  -0.143529E-01
 2.588   0.352842E-01   0.228607E-04   0.143693E-03   0.354508E-01  -0.188289E+00   0.130603E+00  -0.192527E-02  -0.355992E-02  -0.896414E-02  -0.128545E-01
 2.604   0.159267E-01   0.112425E-04   0.641785E-04   0.160022E-01   0.152611E+00  -0.202008E-01   0.137616E-03   0.266902E-02   0.139620E-02   0.103817E-01
 2.619   0.401842E-02   0.439958E-05   0.160920E-04   0.403891E-02  -0.323317E-01  -0.702381E-01   0.123220E-02  -0.496403E-03   0.476124E-02  -0.220293E-02
 2.635   0.367431E-12   0.217478E-05   0.101575E-11   0.217478E-05  -0.139026E-06  -0.213961E-06   0.741612E-07  -0.106199E-06   0.574503E-06  -0.856190E-06
