Cl,Cs,Hf
-2.147796400584371,-2.395353076686075,-4.1118465685436885
-1.838366675191464,-3.038493528956833,-4.682144016359616
-1.8034204868295969,-3.1353321818475446,-4.698143840749395
-1.9983814617481295,-2.6026007744435002,-4.5938408060462885
-2.007715709146981,-3.1074014903246567,-3.5282338898908674
-2.3015157350556548,-2.3596172317878463,-3.261002251512444
-2.3006799164675464,-2.2762625066629987,-3.4327266132907885
-2.094368379714847,-2.6725056200238764,-3.87810960708523
-2.07164213044324,-2.881591036299,-3.596296270164627
-2.3522493042168082,-2.608947001893649,-2.4579412963339182
-2.0124526609946463,-2.7437981923895487,-4.227018774675091
-2.3122684521473893,-2.4094678638977274,-3.096784684742274
-2.335318216996216,-2.3370861445114826,-3.103249534421804
-2.386407015834927,-2.2650458536696,-2.9407973230733053
-2.7233940149802516,-1.7866601329728906,-1.875646769594773
-2.5020261816202343,-2.20199686066061,-2.373180314379441
-2.454164893482046,-2.599542062165244,-1.8652576401993002
-2.8033256922339103,-1.780460002744954,-1.408456966528695
-2.792323551910095,-2.2492095078653707,-0.5369707982307558
-2.7186235214283516,-2.3084831578950786,-0.8606236810617985
-2.409179537311908,-2.1910875490819977,-2.952078803386623
-2.6473013100961964,-1.9683316281369674,-1.9688600085709533
-2.4109950985953525,-2.6829339273189894,-1.9574926792119736
-2.1056727510676314,-2.559672664692711,-4.035949289630856
-1.9343235051871512,-2.604508547026779,-4.9743730002456
-1.8677148330589846,-3.039820139822474,-4.503401847423211
-1.8276353360079811,-3.1704538716043364,-4.482611366165507
-2.1036417224704156,-2.6004974402809515,-3.9664859100376666
-2.1475346788582383,-2.390627450571213,-4.12286815113021
-2.3303052598767855,-2.3476824953865827,-3.112134575388185
-2.6270221387461143,-2.134470686668227,-1.7582569196089248
-2.6744158268434988,-2.359430715434059,-1.0239747334929556
-2.497025992549631,-2.405087559243772,-1.997000051636732
-2.7692368610179883,-2.1054439313314743,-0.9630220966511874
-2.91719291569523,-1.9251909435106205,-0.43579174422944655
-2.5923283024084944,-1.927346871762788,-2.380667567445523
-2.8486426878868256,-1.9374074173915883,-0.8226601633179372
-2.790558924747853,-2.0772701017261586,-0.8914373734826321
-2.6465153080838553,-1.8896386294339935,-2.130962018050946
-2.3908653090301804,-2.161698096529526,-3.120743078181932
-2.7362905550676007,-1.9539420124337825,-1.4637037701488957
-2.538326112444164,-2.5307758583340454,-1.4978227340889927
-2.195419468238411,-2.736383415387507,-3.1440474852165856
-2.5041315760620795,-2.4749331759794035,-1.8146753170907837
-2.2915059553274193,-2.7852665107014314,-2.469762372054689
-2.1164682293168458,-2.5689039438186114,-3.9527138618837676
-1.8394053124773726,-2.93739081160642,-4.87811762734499
-2.04594713946757,-2.723381333525279,-4.066885621566089
-1.7742150508923682,-2.8135909482562558,-5.516858923555343
-1.7394511473356151,-3.204573395090563,-4.943477451227251
-1.4980993829845561,-3.623893129052203,-5.552948569410323
-1.5942742834591688,-3.3672115013789403,-5.489262421909172
-1.3115972834333638,-3.5424236654508805,-6.8349000939201225
-1.2717103111623451,-3.561696589788425,-7.035676078871145
-1.0824645302080202,-3.5740323841695303,-8.146479175834884
-0.7996691619270224,-3.717979114876798,-9.555357924106335
-0.97083551941409,-3.5899154717266097,-8.784487065484306
-1.0872776621395657,-3.707252064965936,-7.851161022652799
-0.9101576840469578,-4.0588015459587545,-8.21078192922281
-0.7810767035312179,-3.8516649460265215,-9.399541012181716
-1.03386008551501,-3.6622253737771984,-8.261719864777609
-1.3179798437362453,-3.740976033322455,-6.399499996359683
-1.2443095958961183,-3.5710505163019888,-7.181372517441379
-1.4153247576825874,-3.1758498782667854,-6.945682822792971
-1.647173682551815,-3.3142396654783197,-5.2778096991545365
-1.57715532251823,-2.9980647605455713,-6.3302696692215426
-1.6554102901640724,-2.9563072502255907,-5.944254883986449
-1.5101452112877467,-3.4427048492659282,-5.84305015916373
-1.5274302272127551,-3.3048546437021153,-6.015040474741304
-1.5853514215975208,-3.3053369779862036,-5.666548639864532
-1.2424936488640919,-3.571403580078196,-7.191562072081123
-0.9865622783647608,-3.6727973449531315,-8.524362765327238
-0.8908116223111715,-3.909264077440791,-8.625933236673456
-1.1008981409233976,-3.9611405895825054,-7.26166110071667
-0.8069837968747114,-3.972371771850603,-9.002684800472593
-0.9407577000134293,-4.114382924745281,-7.916019075850929
-0.6952860695307186,-3.9397008453282365,-9.738213017581282
-0.6784656231217236,-4.248525852552387,-9.22148568158695
-0.6045608826892743,-4.444181730956594,-9.273602367373233
-0.4771466053160593,-4.333727641631958,-10.258996210261794
-0.7234828875213611,-4.379051853498177,-8.690330093297545
-0.6013493252225381,-3.9635880338339358,-10.254059106418966
-0.3317001202507899,-4.223262729948715,-11.352604944019896
-0.3881485522969288,-4.601028741047303,-10.258382329545887
-0.21602391840109636,-4.5001883280434996,-11.492810958928489
-0.09899218107672692,-4.603030401311659,-11.989317236338389
-0.13050331770770526,-4.564121625187561,-11.878067968800712
-0.031036495314340447,-5.019468452521252,-11.56417524849352
-0.24575245503110626,-4.729971283151239,-10.85487382893295
-0.2053392155056103,-4.659772103690472,-11.237751625007464
-0.32235448560779123,-4.451772972797936,-10.951658266179448
-0.45906630387484443,-4.608312848820355,-9.81830760453229
-0.6716020384416564,-4.208757635188346,-9.342203624395436
-0.3294429983039845,-4.530069946808251,-10.75253324198166
-0.025887737892617082,-4.661255481372488,-12.311493735321388
-0.05394707393340301,-4.708842864701009,-12.047962952419631
-0.16695059481211105,-4.560331204902609,-11.66696514674418
-0.22486408260819732,-4.731110241613315,-10.977926146546253
-0.1411479049075409,-4.375582518226371,-12.191278659524079
-0.2413892360011591,-4.631610885415021,-11.07777393858507
-0.3134493691595506,-4.741771452045953,-10.425092006372859
-0.2285586532135248,-4.287628614301891,-11.842721977537135
-0.48947571599095685,-4.572775917760029,-9.70692499395627
-0.5087434492677283,-4.579110621466427,-9.578649186882844
-0.46289108213510494,-4.632517179200662,-9.74695027421011
-0.1808260007174668,-4.789545128180514,-11.125284864756239
-0.026933442006776488,-4.495922780617651,-12.635884912146107
-0.3413053441772195,-4.36604728436761,-11.00940449162353
-0.256576856003193,-4.453450039554461,-11.342969910293986
-0.5773276904371465,-4.1468609459656705,-10.031643090867847
-0.6075446022111296,-4.104089380789356,-9.935884750576578
-0.9118039415677924,-3.714923056235965,-8.888661363543381
-0.804266966648276,-4.116781590865589,-8.730166143801233
-1.1104290832295154,-3.491608725132028,-8.143539175780917
-0.7583197043862784,-4.033491724081415,-9.172429450941566
-0.742603289861366,-3.929603582569709,-9.474504221114453
-0.7887686509478161,-4.045582142741385,-8.965554934252399
-0.6797230074760869,-3.9262197180866774,-9.85855364439219
-0.6787976155155627,-4.229030641176572,-9.258484149975546
-0.6439261546596408,-4.044369993805402,-9.837034209853417
-0.41941107908920594,-4.158130563528674,-10.95660352382948
-0.21354635554207588,-4.797003696539479,-10.914045599090652
-0.24753033822181517,-4.791802680065507,-10.720543735960161
-0.4199645557184621,-4.481785833175062,-10.30597212476117
-0.41514350068499234,-4.165014355326496,-10.968441410659121
-0.5126171776899238,-4.4290206878580625,-9.855586683566399
-0.8216898352477194,-4.128118445293224,-8.602955223349301
-0.7644689222525047,-4.041437149907923,-9.119643292091194
-0.8173486359360191,-4.184275504555433,-8.516688300695085
-0.5052690247299305,-4.3515218249786,-10.054673327085284
-0.861276550880316,-3.7874841774409136,-9.046703465258343
-0.9442835474499026,-3.5787936204215223,-8.966042599879605
-1.0840135954585097,-3.8222578469229185,-7.640733858825171
-1.2775872935972965,-3.625891335265782,-6.872024693306724
-1.515124701499981,-3.595164169791162,-5.508254576839858
-1.6483297951375167,-3.411918153517301,-5.075516047562364
-1.3731787552610022,-3.5654596169316233,-6.419339359992805
-1.7164689565431952,-2.940209704942241,-5.6100979762784124
-1.9889912259308833,-2.703332061791863,-4.44871964625304
-1.8693099342426982,-3.056860642081863,-4.459750235802152
-2.175423030699615,-2.7457014879892547,-3.245389965245866
-1.9089777495864058,-2.874748282027889,-4.585968063847853
-1.8678181252087878,-3.040733149076394,-4.500956076016551
-1.5987449923281474,-3.223899575796677,-5.749062019859828
-1.5957120816744266,-3.4906191233300827,-5.233820388715342
-1.8710678413197868,-3.2390111958816394,-4.084901685740067
-1.8929477328770328,-2.662234395988081,-5.107175936183707
-2.1235047532600664,-2.9663457462950933,-3.115611113271479
-2.1078726383873407,-2.561961160563532,-4.018172973970956
-2.1020374671631656,-2.4665621151603485,-4.243982092122374
-1.7580132733118803,-3.16486411995098,-4.911523245648826
-1.5096955955957398,-3.083969405172662,-6.563218741502303
-1.6254961361125566,-2.965957149308019,-6.10444001013069
-1.9843575285956951,-3.1203623205184834,-3.6424613128109296
-1.930345610040348,-2.8318991004578447,-4.543459264264289
-2.030267053924659,-2.867376656390067,-3.8729754890939794
-1.902800387770465,-2.905177243877091,-4.562174311045095
-2.2417281292010736,-2.4935180906614534,-3.351926168892717
-1.8897607932796274,-2.7378532876156707,-4.975059790512959
-1.6783681852413639,-3.255611770456804,-5.207898473060274
-1.7739315188457454,-2.856684256270109,-5.432373499807373
-1.8268887122167219,-3.1685036192911737,-4.490991613539388
-2.1206148418331856,-2.898332838376831,-3.2689763976692903
-2.03042864489744,-2.597182023681256,-4.412395208674914
-1.708904141934293,-2.98609839105179,-5.563709491712729
-1.5905915473082546,-2.9470090287618267,-6.351763784048885
-1.3137288562734724,-3.5660806031503447,-6.774796781480543
-1.514223116080889,-3.582624522210639,-5.538743384515454
-1.226894593891626,-3.7372297396247305,-6.95350408282285
-0.8670340917614908,-4.159406476205885,-8.268313622441351
-0.7515817392984715,-4.24256483662507,-8.794711016381095
-0.6234029388688328,-4.006625090862913,-10.035663310483242
-0.4495614795665384,-4.204945217101892,-10.68207181381905
-0.09208281466887629,-4.78395062879715,-11.668932979814508
-0.10422706333932048,-4.8059715387094615,-11.55202566796722
-0.4034930998173066,-4.153000597953895,-11.062371330610437
-0.7046680898269251,-3.8335719952317047,-9.894178595997106
-0.9398237968300784,-3.9709704594279027,-8.20844742558579
-0.6387281865086345,-3.9320334861199995,-10.092895034130262
-0.5817500834170868,-3.9392704061512096,-10.420289812617128
-0.5311457184080398,-4.489865164185864,-9.622726486602097
-0.27816574575594566,-4.61190832579705,-10.896519999292293
-0.5330641968967393,-4.442722454333776,-9.705501035374079
-0.43943471021082714,-4.369335150277464,-10.414052563602175
-0.2740829073594242,-4.314586996995121,-11.515659687275278
-0.4267634422500487,-4.538513299808894,-10.151723872303986
-0.506371221163467,-4.110669922947475,-10.529763952546316
-0.6453168470292775,-4.036645178759128,-9.844139685728143
-0.547322470661417,-4.373325767386745,-9.758744766680074
-0.23970443900366575,-4.84196721526196,-10.66717006087615
-0.3166680062651627,-4.3957175731486435,-11.097887941533802
-0.220259252022061,-4.507122866293373,-11.453529880702956
-0.13131156316302567,-4.821594560606918,-11.358272625230075
-0.0147294380751263,-5.068886810397371,-11.563180876176563
-0.08929146120944959,-4.837579891645245,-11.57842257487488
-0.2339745794765582,-4.503642944552739,-11.378197759457239
-0.5933962992687438,-4.278431525481857,-9.67209027884589
-0.8473844193402911,-3.8004741279133496,-9.104076353553621
-1.0422555862651077,-4.033871853377415,-7.46805390107659
-0.9329075290593221,-4.077882470400398,-8.036121010265337
-0.6667992302283472,-4.386367715702167,-9.01580031264765
-0.9911539686832523,-3.7737245742433054,-8.294958164835942
-0.8450061795900476,-4.129845076772267,-8.459603894337244
-1.178769012341047,-3.659114609210524,-7.398487832954736
-1.1441912624037147,-3.7023484878091377,-7.519486575381502
-1.1413594211699627,-3.6346495511920263,-7.671875496018238
-0.8385635124011767,-3.970547367880182,-8.816855315254642
-0.6967711996186262,-4.192997357265257,-9.222709213179797
-0.5526540584681157,-4.245379897455579,-9.982646979702213
-0.8060291505136854,-4.256795784034602,-8.43956465427075
-1.152794542682837,-3.650662033193157,-7.571239802938731
-1.0287621085204088,-3.4908710142871295,-8.635016445725354
-1.2856521154834304,-3.2821820926226377,-7.511054247276208
-0.976594190173341,-3.7557225035586486,-8.418320977264722
-1.068452961512278,-3.8012894395712227,-7.776034477205951
-1.1128865395437029,-3.888987323396536,-7.3340372413667785
-1.1626973037820487,-3.747605616465634,-7.317936069798505
-0.8186557634257743,-3.974924401472235,-8.92754774192295
-0.8844093573310434,-4.185200897576408,-8.112473186282989
-0.7424105956705302,-3.8268963633436823,-9.68107482471152
-0.6895251993086909,-4.152732820026427,-9.346714289517069
-0.7990965979830791,-3.974174294427023,-9.046402948669547
-0.7117929260594383,-3.848200395954507,-9.822172777156423
-0.4982464604735626,-4.41763016345766,-9.964592035665373
-0.35730077499648344,-4.38192793504831,-10.881670605346546
-0.40691080574115845,-4.451923460786593,-10.44401936940193
-0.15639747989299266,-4.51897515229361,-11.81299594147689
-0.09348892777792213,-4.994353848745781,-11.239689861262972
-0.34682524209459487,-4.69632165651378,-10.315736359826937
-0.1677771664933903,-4.452577265894676,-11.877513594672376
-0.23192139450305452,-4.319361042114701,-11.759080674174339
-0.22419511144867924,-4.782273850316157,-10.879612756097677
-0.3600013198163862,-4.213058410446242,-11.203206385631267
-0.22225207340574568,-4.607499250873894,-11.240820183239805
-0.08856699559095321,-4.591896883679475,-12.074135384517398
-0.1501275685507641,-4.718303109025606,-11.45195949606627
-0.10774631158566618,-4.843594515825602,-11.455664224256864
-0.37178620982702987,-4.48790883677221,-10.582796192915469
-0.6089234480398968,-4.135608262733217,-9.864573911716251
-0.8425393725936222,-4.198041916697317,-8.338011056465698
-0.6455273798029989,-3.9858325848592338,-9.944501676885604
-0.2977708799085181,-4.643214944421491,-10.716275957127976
-0.3350604188929414,-4.387700929398526,-11.003566753267366
-0.37794737413287466,-4.695926538706114,-10.12979380321259
-0.14910531530750995,-4.536990057024897,-11.820719119527212
-0.10796354976506257,-4.752001782827166,-11.63754626117736
-0.2870573927456292,-4.393558637387233,-11.279869494173825
-0.22647621340794874,-4.854961956817779,-10.720549931338816
-0.328726108193123,-4.7387443644567355,-10.339485747349856
-0.40210261457371466,-4.309482029843114,-10.757751378293548
-0.17789968356249086,-4.707829111527978,-11.306274800991165
-0.37832947921651994,-4.727791008979529,-10.063772232163888
-0.5625235214434277,-4.023027586941976,-10.368134822877547
-0.4835599568157472,-4.315244151168964,-10.257483082189655
-0.5714694573621701,-4.314909850200442,-9.730694680848163
-0.8368037219751601,-4.230853407502591,-8.306801978565925
-0.6068496272958822,-4.006080500150885,-10.136072361345004
-0.7826836072191146,-3.8894559768895762,-9.314317528328226
-1.1118195112975764,-3.985837571444879,-7.146738914746849
-1.1879138173754589,-3.8899570018557363,-6.8819342174578395
-1.142019533031294,-3.594966017611479,-7.747281892011344
-1.027100251154673,-3.4922035895240926,-8.642322439445843
-0.8234080242270423,-3.742205539184211,-9.36447190169139
-0.69146964541618,-4.227058096789946,-9.186397059345095
-0.3724595420654772,-4.724489718637612,-10.105594435753979
-0.3601372576406306,-4.6012942126408545,-10.425919154296574
-0.13884856673273555,-4.745703928889822,-11.464831867246009
-0.3999135471685716,-4.5199068124958055,-10.350036217419024
-0.18151033108982453,-4.382955591007596,-11.934357956867926
-0.2891848972072494,-4.223268109711676,-11.607685522755217
-0.6137004274737611,-3.899315591358231,-10.308497377863038
-0.8588509422202619,-3.846968054013754,-8.942289364072986
-0.612877108062712,-4.069386563264359,-9.973295350517075
-0.3128187551226572,-4.569992515219609,-10.772433564246906
-0.45592429315856037,-4.181812379774197,-10.690160606922312
-0.632840971941229,-4.2352215604790135,-9.521842172816667
-0.3232062792546298,-4.2135149349007825,-11.423063580092723
-0.2274774757405736,-4.303090660984411,-11.818284949009804
-0.18317121163162747,-4.380254065245372,-11.929795725141556
-0.13356121064606194,-4.403218062503788,-12.181527736538118
-0.3322557525475394,-4.631332416989506,-10.533131776157818
-0.4291273666328609,-4.459467504262784,-10.295631917099334
-0.5135179283101577,-4.371779478047645,-9.96466459946583
-0.2732601396357275,-4.6556501731703435,-10.838469941267014
-0.3821414072897196,-4.556966575041689,-10.38254953160037
-0.43637247320939243,-4.4004252595579825,-10.370245767049745
-0.7646280074205457,-4.346313157332124,-8.508936766234543
-0.4681234950772517,-4.0457712441176605,-10.889047666723235
-0.3792372601360435,-4.184439279946852,-11.145029004712102
-0.08292733897653462,-4.993455549956808,-11.304855991649244
-0.4076023310138691,-4.143365703714931,-11.05698573190899
-0.2265831797063175,-4.783656411312758,-10.862519224558646
-0.34232679339434485,-4.20829668290467,-11.318776999246657
-0.5893849826014455,-4.197739374490887,-9.85754248083162
-0.6459149754629703,-4.453658579001623,-9.006524114640996
-0.8027741993658666,-3.8213811386960237,-9.329923651834818
-0.4614315203002986,-4.593389052024763,-9.833963899570747
-0.25182508144263954,-4.624678910123648,-11.029022816518934
-0.5903606931016224,-4.300896920111032,-9.645373126590266
-0.3762651478971587,-4.611490081444831,-10.308760075149452
-0.23308068523615907,-4.787793344541047,-10.815260324923019
-0.11124199748642555,-4.971600833144918,-11.178677474213677
-0.1538768436199675,-4.582648837677016,-11.70077238834823
-0.27425917841395214,-4.692450844162856,-10.758874366612641
-0.4766427408523151,-4.070644302555176,-10.788186075197824
-0.5857391047611079,-3.929806976910061,-10.415282543035296
-0.24653845788009254,-4.296766766933398,-11.716566844274714
-0.45664735826786135,-4.552602638705548,-9.9442416984038
-0.3390401214728957,-4.585550037852407,-10.583990320879877
-0.6679916305273309,-4.0458300593657475,-9.689721223526586
-0.4590209092032039,-4.08037414437554,-10.874457381451762
-0.17309102879806812,-4.361721924565545,-12.027341103502566
-0.1830710046458105,-4.862087430668548,-10.96673023621011
-0.0069849562112862884,-4.836697533752012,-12.074026320650324
-0.13150414605425895,-4.461629907004636,-12.07704643508724
-0.01548158654076567,-4.54688672512549,-12.602668155926494
-0.07590049845296,-4.490660946840573,-12.35260624102316
-0.3628160233981071,-4.29741918243449,-11.017596620164444
-0.40348415362952716,-4.4367503939368165,-10.494925415771268
-0.5914212933126247,-4.462341802597239,-9.31611976035184
-0.3320552518731984,-4.708321807528744,-10.380355999125388
-0.0034622510138385882,-5.026475365308856,-11.715606888721322
-0.23390418423514714,-4.385041790634672,-11.615822438741839
-0.0031181689169783337,-4.53200293925067,-12.706616233418854
-0.20350046985099943,-4.594861454748079,-11.37860539681991
-0.2951809300067656,-4.802996640244796,-10.412252264891881
-0.3454119845810411,-4.212924044100108,-11.291011129735603
-0.20665591093982508,-4.351313853218398,-11.846767953346319
-0.14722168133486044,-4.6237021777110385,-11.658596681990828
-0.3777169101292795,-4.424948257176755,-10.673133150292877
-0.021044809959156998,-5.051756779276749,-11.559548707113626
-0.2856000377628473,-4.31898461770354,-11.437761663437902
-0.23002312137041359,-4.701210603015167,-11.00677119116925
-0.23024582255287587,-4.538126216937271,-11.331603756230267
-0.08497723148069841,-4.691305766115403,-11.896856204307069
-0.2715112878821314,-4.3270115856801805,-11.506240226768915
-0.08034524416259745,-4.764981378484669,-11.777296903477145
-0.2689443675032464,-4.397662725352247,-11.380339469698093
-0.3789915460919871,-4.578331870169102,-10.35871810853194
-0.30190057795312425,-4.753173236028337,-10.471581185646647
-0.1214627234095053,-4.9784617723677895,-11.103631240229454
-0.474899925131349,-4.1051716937085265,-10.72958818721692
-0.479359936382933,-4.267788662053064,-10.377594183018338
-0.6155376952734721,-4.469561914945223,-9.156981123890786
-0.774813922556777,-3.866357718779722,-9.407732152521959
-0.6499268801611737,-4.324814411585735,-9.240141021283554
-0.4055767356030211,-4.604029861793539,-10.147810988216863
-0.2082932898686758,-4.694337116627946,-11.150897152954117
-0.02005483118328361,-4.742048155511476,-12.184905827299412
-0.08247439703740782,-4.854203368065909,-11.5860780070658
-0.3759274231999052,-4.204317575566244,-11.125131435090147
-0.6711776012340179,-4.349089233943901,-9.064087050130157
-0.799059864715638,-4.293212691676803,-8.408546553774631
-0.5462994071716332,-4.550409245301221,-9.410716191789826
-0.613866931667339,-4.1151725688944705,-9.875784397629092
-0.718202676937716,-4.249939332831162,-8.980236398133446
-0.7242056296868139,-3.9236635217175952,-9.596770303865991
-0.4537722889475253,-4.478063410742472,-10.11057057025197
-0.09570417581582212,-4.8091327100062236,-11.596840650514688
-0.0764470619780481,-4.570369619300235,-12.189909514953305
-0.25379034689387986,-4.724394250395117,-10.817800543268554
-0.074688170438318,-4.454517463970675,-12.432167174850806
-0.3380016252952283,-4.36426063069131,-11.032800112268077
-0.3153820021818411,-4.450804285649703,-10.995430541031613
-0.19950652702902255,-4.492647206710351,-11.60699754982723
-0.5371122130489636,-4.015042989255733,-10.53657186861682
-0.7894150257021667,-4.26799112761691,-8.516858715975246
-1.1115493856474903,-3.874652337676199,-7.370730136184727
-1.07978271199861,-4.041626846368716,-7.227381160692974
-0.9835677141875112,-3.889021347489535,-8.109882145317927
-1.091960820816527,-3.55877311919982,-8.120019962123264
-0.7409725405922165,-4.210651373348032,-8.922193135172703
-0.7386764926520534,-4.029624661747501,-9.298022846014744
-0.5783436290261592,-4.310149677424219,-9.698969996416672
-0.9338978832462125,-3.607305026819333,-8.971333772306124
-0.9634240216302363,-3.743185922271032,-8.522415151098585
-1.198089513655496,-3.3382798024362814,-7.924234438616528
-1.5587756504083754,-3.4027304477906144,-5.631216327390584
-1.7156619545199385,-3.2001815240068234,-5.094996350288788
-1.9762255209567896,-2.828520191763589,-4.27493761615415
-1.6203491190691888,-3.3430677234405817,-5.38110096412577
-1.9040710150380764,-2.9404135114435483,-4.48407801230651
-1.8942086144363306,-2.9756425295566467,-4.4727943796907885
-1.968367873856066,-3.011879536641808,-3.955364809002055
-2.0100262136255855,-3.0383717665316086,-3.652430310605334
-1.8791431519396347,-3.148111050930306,-4.218250111923645
-2.205234793930585,-2.6882772311650007,-3.1813678995085537
-2.307558557085515,-2.5585503676274497,-2.8268790476540775
-2.472364677679721,-2.10374175312487,-2.7476595530940005
-2.8000265839838927,-1.771378693515982,-1.4464142344867463
-2.5285092247053282,-2.0441938359386684,-2.529888105312759
-2.6602414454371877,-2.1295161392893953,-1.568850174220149
-2.603386125431609,-2.1259313532085913,-1.91715166641523
-2.5874308020154047,-2.0836859109763717,-2.097374491376894
-2.743333273522545,-2.01224616258412,-1.304839159118556
-2.4121957168830725,-2.3288726094740735,-2.658411605175483
-2.301428672562568,-2.55853747602145,-2.8636841380037583
-2.0985419020162266,-2.732738076677965,-3.7326035599687777
-1.971860254751431,-3.0774353713527,-3.80329885420808
-2.215224522547627,-2.5265099401492486,-3.4449641098378074
-2.3302086652809963,-2.4604211958616493,-2.887236742012789
-2.5034986179891945,-2.09828540312099,-2.5717686112449196
-2.6206832780071063,-2.1899726431752455,-1.6852861710289355
-2.425154015771127,-2.223528514904513,-2.791350000986277
-2.450710028455735,-2.2692324820393854,-2.5466059906088856
-2.093564659373264,-2.657097488533103,-3.9137481921162753
-1.888043846529046,-3.0844994478523726,-4.292069150543042
-1.8889879905494469,-2.8509183126208564,-4.753566556883671
-1.6423217907265946,-2.9969677481187995,-5.9414648848248985
-1.4324801570406638,-3.3891467424754707,-6.416156698227142
-1.559521283068176,-3.257099495974282,-5.9180044350644465
-1.894432010713218,-2.9835786828923245,-4.455581695358108
-1.90938127613484,-2.8039042736309794,-4.725234921351065
-1.9534261719615449,-2.565713131895462,-4.9373478298618725
-2.232041889428063,-2.285226729325743,-3.8266263302022017
-2.5750497363171188,-2.3997632777044537,-1.5395061521104445
-2.739563925191977,-2.358724917012518,-0.6344977402451704
-2.7823042471084265,-2.2639639939343574,-0.5675776549027931
-2.8275428761245966,-1.9151268364018035,-0.993820195870879
-2.5268680661664242,-2.267668475739988,-2.0927857769435447
-2.4438579107213143,-2.6763261011057673,-1.7735314588826474
-2.5233825137764354,-2.1151394822230563,-2.418757078317341
-2.7481606649925996,-2.142046858940746,-1.0162734175849761
-2.9567826904404155,-1.9867849132218987,-0.07506515633577437
-2.6457175987498154,-2.000869465092278,-1.9132866027386184
-2.935001825381649,-1.6694741333734608,-0.8403719063852507
-2.6700335130421995,-2.3923483682467137,-0.9844333106754415
-2.5153399719077423,-2.075190912380329,-2.5469094692149534
-2.4143604654162054,-2.1284421297829,-3.046284073359032
-2.3635467381837727,-2.691622960423977,-2.2248047754714775
-2.7012978886064194,-1.954711090531368,-1.6721216127208143
-2.708178569542319,-2.2589280024217366,-1.022403703324678
-3.068492657786388,-1.6120018651760235,-0.15437144835169092
-2.9444504655312786,-1.8199039953052008,-0.4828203416239934
-2.6734549800422043,-2.2030452468262025,-1.3425107515164347
-2.753100305932863,-2.062304644231914,-1.1461200013610588
-2.660571783473143,-1.8824571426283896,-2.0609861393264293
-2.7539897576051846,-2.0528942393733116,-1.1596041010443356
-2.6963883647639,-1.8175299313230924,-1.9759410741924792
-2.3869988865112375,-2.272932875425896,-2.9214720555028477
-2.4891022560412814,-2.613396357162518,-1.6279248748493422
-2.7938710421999136,-2.0219736034955544,-0.9821576652314747
-2.9900117249549,-1.6703256066636496,-0.508609562365364
-2.802125382429662,-1.7666531297026709,-1.443272571438752
-2.5768010723739043,-2.2270235398998124,-1.8744776113790138
-2.2809436403744683,-2.751068593716878,-2.6015320957414985
-2.3439163748980487,-2.711735250191666,-2.302362375650442
-2.112646787629404,-2.9861619839101134,-3.1411264318254144
-2.3363355697676753,-2.4022723760352434,-2.9667729547455277
-2.4762985657415877,-2.5986775197883705,-1.7341846913957986
-2.185689760354337,-2.493789592170015,-3.6876133789560157
-2.447275887647212,-2.5967593034086986,-1.912157192721397
-2.390045760129195,-2.348531642275964,-2.7519932800949696
-2.0478216756780405,-2.6491452123504042,-4.204110646653016
-2.185054445355634,-2.8588009545494786,-2.961402544189302
-2.4710033240445854,-2.0438086468065215,-2.875693887541511
-2.702717400857008,-2.333133773799785,-0.9067591726804493
-2.9050536755773257,-2.0470895345358957,-0.26483000288632114
-2.652896666873432,-2.019646410418128,-1.8326583033452184
-2.785434579442223,-1.984100028675061,-1.1085235914186058
-2.505031778215729,-2.5322464704599446,-1.6946475152078024
-2.2158182911908764,-2.809739683346402,-2.874942011584002
-2.055554726618439,-2.476622342584887,-4.502758080541657
-2.385681529763255,-2.712936501648839,-2.049368943544858
-2.3450121162571995,-2.5295119755498643,-2.6602344767791415
-2.150382349461131,-2.7730295630276514,-3.3409779025999757
-2.4990789923317465,-2.2766645959701513,-2.241527979491282
-2.2402026808078523,-2.3596479334649,-3.628819173645152
-2.2080776675718377,-2.517122734560046,-3.506619650870947
-1.9359562543934974,-2.8876630685806957,-4.39826746189969
-2.245573875273593,-2.7783755091634004,-2.759136855453706
-2.1721862236019684,-2.86496538492603,-3.0262830139581967
-1.9987292049007328,-3.0819238304090613,-3.633108235199547
-1.777111972670945,-3.1270215881054826,-4.872616113185431
-1.6046507597815987,-2.951961855073507,-6.257502856585462
-1.6723294240063604,-3.011462481743333,-5.732429617897237
-1.4941041891641629,-3.297615929131342,-6.2294741321744045
-1.4716484138806893,-3.348088850568175,-6.263262941001581
-1.5744632882813385,-2.94044829783888,-6.461654800056274
-1.302304454821052,-3.3354401864057097,-7.304624023684334
-1.408043979962534,-3.487521681011149,-6.366023883624565
-1.7609331660960377,-3.0106699789497675,-5.202392170946306
-1.6178179124046292,-3.4289156722278653,-5.22459230653856
-1.8345857782399524,-2.7591470180759865,-5.2635224198303785
-1.593069804767327,-3.336512288505861,-5.557887719806382
-1.4949070188706413,-3.4771723671980217,-5.865544277802174
-1.6337514268654947,-3.242823299692548,-5.501175964844003
-1.7235699281636172,-3.0493097235633218,-5.349292109313721
-1.9028539953464796,-3.0086550430346968,-4.354897067273796
-2.086758114822327,-2.5747212525262526,-4.119339931435599
-1.9791126512268253,-3.0632101471090127,-3.78823492384309
-2.3019480533276235,-2.2830155586663663,-3.4116116881235903
-2.423753528738033,-2.6885502102909515,-1.869709532411965
