 #energy      xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  35.401      0.2547E+06      0.2547E+06      0.2547E+06      0.0000E+00      0.0000E+00      0.0000E+00
  35.438      0.2068E+06      0.2068E+06      0.2068E+06      0.0000E+00      0.0000E+00      0.0000E+00
  35.475      0.1817E+06      0.1817E+06      0.1817E+06      0.0000E+00      0.0000E+00      0.0000E+00
  35.512      0.1733E+06      0.1733E+06      0.1733E+06      0.0000E+00      0.0000E+00      0.0000E+00
  35.548      0.1797E+06      0.1797E+06      0.1797E+06      0.0000E+00      0.0000E+00      0.0000E+00
  35.585      0.2015E+06      0.2015E+06      0.2015E+06      0.0000E+00      0.0000E+00      0.0000E+00
  35.622      0.2433E+06      0.2433E+06      0.2433E+06      0.0000E+00      0.0000E+00      0.0000E+00
  35.659      0.3131E+06      0.3131E+06      0.3131E+06      0.0000E+00      0.0000E+00      0.0000E+00
  35.696      0.4205E+06      0.4205E+06      0.4205E+06      0.0000E+00      0.0000E+00      0.0000E+00
  35.733      0.5605E+06      0.5605E+06      0.5605E+06      0.0000E+00      0.0000E+00      0.0000E+00
  35.770      0.6847E+06      0.6847E+06      0.6847E+06      0.0000E+00      0.0000E+00      0.0000E+00
  35.807      0.7126E+06      0.7126E+06      0.7126E+06      0.0000E+00      0.0000E+00      0.0000E+00
  35.844      0.6215E+06      0.6215E+06      0.6215E+06      0.0000E+00      0.0000E+00      0.0000E+00
  35.880      0.4861E+06      0.4861E+06      0.4861E+06      0.0000E+00      0.0000E+00      0.0000E+00
  35.917      0.3816E+06      0.3816E+06      0.3816E+06      0.0000E+00      0.0000E+00      0.0000E+00
  35.954      0.3271E+06      0.3271E+06      0.3271E+06      0.0000E+00      0.0000E+00      0.0000E+00
  35.991      0.3125E+06      0.3125E+06      0.3125E+06      0.0000E+00      0.0000E+00      0.0000E+00
  36.028      0.3133E+06      0.3133E+06      0.3133E+06      0.0000E+00      0.0000E+00      0.0000E+00
  36.065      0.2949E+06      0.2949E+06      0.2949E+06      0.0000E+00      0.0000E+00      0.0000E+00
  36.102      0.2465E+06      0.2465E+06      0.2465E+06      0.0000E+00      0.0000E+00      0.0000E+00
  36.139      0.1913E+06      0.1913E+06      0.1913E+06      0.0000E+00      0.0000E+00      0.0000E+00
  36.175      0.1489E+06      0.1489E+06      0.1489E+06      0.0000E+00      0.0000E+00      0.0000E+00
  36.212      0.1219E+06      0.1219E+06      0.1219E+06      0.0000E+00      0.0000E+00      0.0000E+00
  36.249      0.1060E+06      0.1060E+06      0.1060E+06      0.0000E+00      0.0000E+00      0.0000E+00
  36.286      0.9624E+05      0.9624E+05      0.9624E+05      0.0000E+00      0.0000E+00      0.0000E+00
  36.323      0.8654E+05      0.8654E+05      0.8654E+05      0.0000E+00      0.0000E+00      0.0000E+00
  36.360      0.7412E+05      0.7412E+05      0.7412E+05      0.0000E+00      0.0000E+00      0.0000E+00
  36.397      0.6150E+05      0.6150E+05      0.6150E+05      0.0000E+00      0.0000E+00      0.0000E+00
  36.434      0.5128E+05      0.5128E+05      0.5128E+05      0.0000E+00      0.0000E+00      0.0000E+00
  36.470      0.4389E+05      0.4389E+05      0.4389E+05      0.0000E+00      0.0000E+00      0.0000E+00
  36.507      0.3867E+05      0.3867E+05      0.3867E+05      0.0000E+00      0.0000E+00      0.0000E+00
  36.544      0.3498E+05      0.3498E+05      0.3498E+05      0.0000E+00      0.0000E+00      0.0000E+00
  36.581      0.3237E+05      0.3237E+05      0.3237E+05      0.0000E+00      0.0000E+00      0.0000E+00
  36.618      0.3104E+05      0.3104E+05      0.3104E+05      0.0000E+00      0.0000E+00      0.0000E+00
  36.655      0.2993E+05      0.2993E+05      0.2993E+05      0.0000E+00      0.0000E+00      0.0000E+00
  36.692      0.2884E+05      0.2884E+05      0.2884E+05      0.0000E+00      0.0000E+00      0.0000E+00
  36.729      0.2734E+05      0.2734E+05      0.2734E+05      0.0000E+00      0.0000E+00      0.0000E+00
  36.766      0.2585E+05      0.2585E+05      0.2585E+05      0.0000E+00      0.0000E+00      0.0000E+00
  36.802      0.2497E+05      0.2497E+05      0.2497E+05      0.0000E+00      0.0000E+00      0.0000E+00
  36.839      0.2494E+05      0.2494E+05      0.2494E+05      0.0000E+00      0.0000E+00      0.0000E+00
  36.876      0.2594E+05      0.2594E+05      0.2594E+05      0.0000E+00      0.0000E+00      0.0000E+00
  36.913      0.2798E+05      0.2798E+05      0.2798E+05      0.0000E+00      0.0000E+00      0.0000E+00
  36.950      0.3065E+05      0.3065E+05      0.3065E+05      0.0000E+00      0.0000E+00      0.0000E+00
  36.987      0.3312E+05      0.3312E+05      0.3312E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.024      0.3559E+05      0.3559E+05      0.3559E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.060      0.3991E+05      0.3991E+05      0.3991E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.097      0.4593E+05      0.4593E+05      0.4593E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.134      0.5076E+05      0.5076E+05      0.5076E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.171      0.5107E+05      0.5107E+05      0.5107E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.208      0.4802E+05      0.4802E+05      0.4802E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.245      0.4534E+05      0.4534E+05      0.4534E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.282      0.4450E+05      0.4450E+05      0.4450E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.319      0.4514E+05      0.4514E+05      0.4514E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.355      0.4725E+05      0.4725E+05      0.4725E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.392      0.4814E+05      0.4814E+05      0.4814E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.429      0.4633E+05      0.4633E+05      0.4633E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.466      0.4406E+05      0.4406E+05      0.4406E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.503      0.4407E+05      0.4407E+05      0.4407E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.540      0.4599E+05      0.4599E+05      0.4599E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.577      0.4692E+05      0.4692E+05      0.4692E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.614      0.4409E+05      0.4409E+05      0.4409E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.651      0.3744E+05      0.3744E+05      0.3744E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.687      0.2947E+05      0.2947E+05      0.2947E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.724      0.2294E+05      0.2294E+05      0.2294E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.761      0.1809E+05      0.1809E+05      0.1809E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.798      0.1493E+05      0.1493E+05      0.1493E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.835      0.1261E+05      0.1261E+05      0.1261E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.872      0.1093E+05      0.1093E+05      0.1093E+05      0.0000E+00      0.0000E+00      0.0000E+00
  37.909      0.9666E+04      0.9666E+04      0.9666E+04      0.0000E+00      0.0000E+00      0.0000E+00
  37.946      0.8825E+04      0.8825E+04      0.8825E+04      0.0000E+00      0.0000E+00      0.0000E+00
  37.982      0.8194E+04      0.8194E+04      0.8194E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.019      0.7774E+04      0.7774E+04      0.7774E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.056      0.7355E+04      0.7355E+04      0.7355E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.093      0.6936E+04      0.6936E+04      0.6936E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.130      0.6307E+04      0.6307E+04      0.6307E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.167      0.5888E+04      0.5888E+04      0.5888E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.204      0.5468E+04      0.5468E+04      0.5468E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.240      0.5259E+04      0.5259E+04      0.5259E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.277      0.4840E+04      0.4840E+04      0.4840E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.314      0.4631E+04      0.4631E+04      0.4631E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.351      0.4422E+04      0.4422E+04      0.4422E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.388      0.4213E+04      0.4213E+04      0.4213E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.425      0.4214E+04      0.4214E+04      0.4214E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.462      0.4005E+04      0.4005E+04      0.4005E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.499      0.3796E+04      0.3796E+04      0.3796E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.535      0.3797E+04      0.3797E+04      0.3797E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.572      0.3588E+04      0.3588E+04      0.3588E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.609      0.3589E+04      0.3589E+04      0.3589E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.646      0.3380E+04      0.3380E+04      0.3380E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.683      0.3381E+04      0.3381E+04      0.3381E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.720      0.3172E+04      0.3172E+04      0.3172E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.757      0.3173E+04      0.3173E+04      0.3173E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.794      0.2963E+04      0.2963E+04      0.2963E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.831      0.2965E+04      0.2965E+04      0.2965E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.867      0.2966E+04      0.2966E+04      0.2966E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.904      0.2756E+04      0.2756E+04      0.2756E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.941      0.2757E+04      0.2757E+04      0.2757E+04      0.0000E+00      0.0000E+00      0.0000E+00
  38.978      0.2758E+04      0.2758E+04      0.2758E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.015      0.2548E+04      0.2548E+04      0.2548E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.052      0.2549E+04      0.2549E+04      0.2549E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.089      0.2550E+04      0.2550E+04      0.2550E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.126      0.2339E+04      0.2339E+04      0.2339E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.162      0.2341E+04      0.2341E+04      0.2341E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.199      0.2342E+04      0.2342E+04      0.2342E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.236      0.2343E+04      0.2343E+04      0.2343E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.273      0.2345E+04      0.2345E+04      0.2345E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.310      0.2133E+04      0.2133E+04      0.2133E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.347      0.2134E+04      0.2134E+04      0.2134E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.384      0.2135E+04      0.2135E+04      0.2135E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.420      0.2136E+04      0.2136E+04      0.2136E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.457      0.1924E+04      0.1924E+04      0.1924E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.494      0.1925E+04      0.1925E+04      0.1925E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.531      0.1926E+04      0.1926E+04      0.1926E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.568      0.1927E+04      0.1927E+04      0.1927E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.605      0.1929E+04      0.1929E+04      0.1929E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.642      0.1930E+04      0.1930E+04      0.1930E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.679      0.1716E+04      0.1716E+04      0.1716E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.715      0.1718E+04      0.1718E+04      0.1718E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.752      0.1719E+04      0.1719E+04      0.1719E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.789      0.1720E+04      0.1720E+04      0.1720E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.826      0.1721E+04      0.1721E+04      0.1721E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.863      0.1722E+04      0.1722E+04      0.1722E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.900      0.1723E+04      0.1723E+04      0.1723E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.937      0.1509E+04      0.1509E+04      0.1509E+04      0.0000E+00      0.0000E+00      0.0000E+00
  39.974      0.1510E+04      0.1510E+04      0.1510E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.011      0.1511E+04      0.1511E+04      0.1511E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.047      0.1511E+04      0.1511E+04      0.1511E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.084      0.1513E+04      0.1513E+04      0.1513E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.121      0.1514E+04      0.1514E+04      0.1514E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.158      0.1514E+04      0.1514E+04      0.1514E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.195      0.1516E+04      0.1516E+04      0.1516E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.232      0.1516E+04      0.1516E+04      0.1516E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.269      0.1301E+04      0.1301E+04      0.1301E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.306      0.1302E+04      0.1302E+04      0.1302E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.342      0.1302E+04      0.1302E+04      0.1302E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.379      0.1303E+04      0.1303E+04      0.1303E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.416      0.1304E+04      0.1304E+04      0.1304E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.453      0.1305E+04      0.1305E+04      0.1305E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.490      0.1306E+04      0.1306E+04      0.1306E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.527      0.1307E+04      0.1307E+04      0.1307E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.564      0.1308E+04      0.1308E+04      0.1308E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.601      0.1309E+04      0.1309E+04      0.1309E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.637      0.1309E+04      0.1309E+04      0.1309E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.674      0.1092E+04      0.1092E+04      0.1092E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.711      0.1093E+04      0.1093E+04      0.1093E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.748      0.1093E+04      0.1093E+04      0.1093E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.785      0.1094E+04      0.1094E+04      0.1094E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.822      0.1095E+04      0.1095E+04      0.1095E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.859      0.1096E+04      0.1096E+04      0.1096E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.896      0.1097E+04      0.1097E+04      0.1097E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.932      0.1097E+04      0.1097E+04      0.1097E+04      0.0000E+00      0.0000E+00      0.0000E+00
  40.969      0.1098E+04      0.1098E+04      0.1098E+04      0.0000E+00      0.0000E+00      0.0000E+00
  41.006      0.1099E+04      0.1099E+04      0.1099E+04      0.0000E+00      0.0000E+00      0.0000E+00
  41.043      0.1100E+04      0.1100E+04      0.1100E+04      0.0000E+00      0.0000E+00      0.0000E+00
  41.080      0.1100E+04      0.1100E+04      0.1100E+04      0.0000E+00      0.0000E+00      0.0000E+00
  41.117      0.1101E+04      0.1101E+04      0.1101E+04      0.0000E+00      0.0000E+00      0.0000E+00
  41.154      0.1102E+04      0.1102E+04      0.1102E+04      0.0000E+00      0.0000E+00      0.0000E+00
  41.191      0.1103E+04      0.1103E+04      0.1103E+04      0.0000E+00      0.0000E+00      0.0000E+00
  41.227      0.8827E+03      0.8827E+03      0.8827E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.264      0.8833E+03      0.8833E+03      0.8833E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.301      0.8839E+03      0.8839E+03      0.8839E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.338      0.8846E+03      0.8846E+03      0.8846E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.375      0.8852E+03      0.8852E+03      0.8852E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.412      0.8858E+03      0.8858E+03      0.8858E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.449      0.8864E+03      0.8864E+03      0.8864E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.486      0.8870E+03      0.8870E+03      0.8870E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.523      0.8877E+03      0.8877E+03      0.8877E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.559      0.8883E+03      0.8883E+03      0.8883E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.596      0.8889E+03      0.8889E+03      0.8889E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.633      0.8895E+03      0.8895E+03      0.8895E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.670      0.8902E+03      0.8902E+03      0.8902E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.707      0.8908E+03      0.8908E+03      0.8908E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.744      0.8915E+03      0.8915E+03      0.8915E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.781      0.8921E+03      0.8921E+03      0.8921E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.818      0.8927E+03      0.8927E+03      0.8927E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.854      0.8933E+03      0.8933E+03      0.8933E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.891      0.8940E+03      0.8940E+03      0.8940E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.928      0.8946E+03      0.8946E+03      0.8946E+03      0.0000E+00      0.0000E+00      0.0000E+00
  41.965      0.8952E+03      0.8952E+03      0.8952E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.002      0.6719E+03      0.6719E+03      0.6719E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.039      0.6724E+03      0.6724E+03      0.6724E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.076      0.6729E+03      0.6729E+03      0.6729E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.112      0.6733E+03      0.6733E+03      0.6733E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.149      0.6739E+03      0.6739E+03      0.6739E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.186      0.6743E+03      0.6743E+03      0.6743E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.223      0.6748E+03      0.6748E+03      0.6748E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.260      0.6753E+03      0.6753E+03      0.6753E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.297      0.6758E+03      0.6758E+03      0.6758E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.334      0.6762E+03      0.6762E+03      0.6762E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.371      0.6767E+03      0.6767E+03      0.6767E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.407      0.6772E+03      0.6772E+03      0.6772E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.444      0.6777E+03      0.6777E+03      0.6777E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.481      0.6782E+03      0.6782E+03      0.6782E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.518      0.6787E+03      0.6787E+03      0.6787E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.555      0.6792E+03      0.6792E+03      0.6792E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.592      0.6797E+03      0.6797E+03      0.6797E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.629      0.6801E+03      0.6801E+03      0.6801E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.666      0.6806E+03      0.6806E+03      0.6806E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.703      0.6811E+03      0.6811E+03      0.6811E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.739      0.6816E+03      0.6816E+03      0.6816E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.776      0.6821E+03      0.6821E+03      0.6821E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.813      0.6826E+03      0.6826E+03      0.6826E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.850      0.6831E+03      0.6831E+03      0.6831E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.887      0.6836E+03      0.6836E+03      0.6836E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.924      0.6841E+03      0.6841E+03      0.6841E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.961      0.6846E+03      0.6846E+03      0.6846E+03      0.0000E+00      0.0000E+00      0.0000E+00
  42.998      0.6851E+03      0.6851E+03      0.6851E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.034      0.6855E+03      0.6855E+03      0.6855E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.071      0.6861E+03      0.6861E+03      0.6861E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.108      0.6865E+03      0.6865E+03      0.6865E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.145      0.4580E+03      0.4580E+03      0.4580E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.182      0.4583E+03      0.4583E+03      0.4583E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.219      0.4587E+03      0.4587E+03      0.4587E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.256      0.4590E+03      0.4590E+03      0.4590E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.292      0.4593E+03      0.4593E+03      0.4593E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.329      0.4597E+03      0.4597E+03      0.4597E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.366      0.4600E+03      0.4600E+03      0.4600E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.403      0.4603E+03      0.4603E+03      0.4603E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.440      0.4607E+03      0.4607E+03      0.4607E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.477      0.4610E+03      0.4610E+03      0.4610E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.514      0.4613E+03      0.4613E+03      0.4613E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.551      0.4617E+03      0.4617E+03      0.4617E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.587      0.4620E+03      0.4620E+03      0.4620E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.624      0.4623E+03      0.4623E+03      0.4623E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.661      0.4627E+03      0.4627E+03      0.4627E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.698      0.4630E+03      0.4630E+03      0.4630E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.735      0.4634E+03      0.4634E+03      0.4634E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.772      0.4637E+03      0.4637E+03      0.4637E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.809      0.4640E+03      0.4640E+03      0.4640E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.846      0.4644E+03      0.4644E+03      0.4644E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.883      0.4647E+03      0.4647E+03      0.4647E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.919      0.4650E+03      0.4650E+03      0.4650E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.956      0.4654E+03      0.4654E+03      0.4654E+03      0.0000E+00      0.0000E+00      0.0000E+00
  43.993      0.4657E+03      0.4657E+03      0.4657E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.030      0.4660E+03      0.4660E+03      0.4660E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.067      0.4664E+03      0.4664E+03      0.4664E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.104      0.4667E+03      0.4667E+03      0.4667E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.141      0.4670E+03      0.4670E+03      0.4670E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.178      0.4674E+03      0.4674E+03      0.4674E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.214      0.4677E+03      0.4677E+03      0.4677E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.251      0.4681E+03      0.4681E+03      0.4681E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.288      0.4684E+03      0.4684E+03      0.4684E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.325      0.4687E+03      0.4687E+03      0.4687E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.362      0.4691E+03      0.4691E+03      0.4691E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.399      0.4694E+03      0.4694E+03      0.4694E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.436      0.4698E+03      0.4698E+03      0.4698E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.473      0.4701E+03      0.4701E+03      0.4701E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.509      0.4704E+03      0.4704E+03      0.4704E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.546      0.4708E+03      0.4708E+03      0.4708E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.583      0.4711E+03      0.4711E+03      0.4711E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.620      0.4714E+03      0.4714E+03      0.4714E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.657      0.4718E+03      0.4718E+03      0.4718E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.694      0.4721E+03      0.4721E+03      0.4721E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.731      0.4725E+03      0.4725E+03      0.4725E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.768      0.4728E+03      0.4728E+03      0.4728E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.804      0.4731E+03      0.4731E+03      0.4731E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.841      0.4735E+03      0.4735E+03      0.4735E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.878      0.4738E+03      0.4738E+03      0.4738E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.915      0.4742E+03      0.4742E+03      0.4742E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.952      0.4745E+03      0.4745E+03      0.4745E+03      0.0000E+00      0.0000E+00      0.0000E+00
  44.989      0.4749E+03      0.4749E+03      0.4749E+03      0.0000E+00      0.0000E+00      0.0000E+00
  45.026      0.4752E+03      0.4752E+03      0.4752E+03      0.0000E+00      0.0000E+00      0.0000E+00
