 #energy      xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  20.494      0.9786E+06      0.9786E+06      0.9786E+06      0.0000E+00      0.0000E+00      0.0000E+00
  20.539      0.9703E+06      0.9703E+06      0.9703E+06      0.0000E+00      0.0000E+00      0.0000E+00
  20.584      0.9482E+06      0.9482E+06      0.9482E+06      0.0000E+00      0.0000E+00      0.0000E+00
  20.629      0.9306E+06      0.9306E+06      0.9306E+06      0.0000E+00      0.0000E+00      0.0000E+00
  20.674      0.9326E+06      0.9326E+06      0.9326E+06      0.0000E+00      0.0000E+00      0.0000E+00
  20.719      0.9342E+06      0.9342E+06      0.9342E+06      0.0000E+00      0.0000E+00      0.0000E+00
  20.764      0.9265E+06      0.9265E+06      0.9265E+06      0.0000E+00      0.0000E+00      0.0000E+00
  20.809      0.9153E+06      0.9153E+06      0.9153E+06      0.0000E+00      0.0000E+00      0.0000E+00
  20.854      0.8945E+06      0.8945E+06      0.8945E+06      0.0000E+00      0.0000E+00      0.0000E+00
  20.899      0.8687E+06      0.8687E+06      0.8687E+06      0.0000E+00      0.0000E+00      0.0000E+00
  20.944      0.8490E+06      0.8490E+06      0.8490E+06      0.0000E+00      0.0000E+00      0.0000E+00
  20.989      0.8435E+06      0.8435E+06      0.8435E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.034      0.8463E+06      0.8463E+06      0.8463E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.079      0.8433E+06      0.8433E+06      0.8433E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.124      0.8328E+06      0.8328E+06      0.8328E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.169      0.8256E+06      0.8256E+06      0.8256E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.214      0.8248E+06      0.8248E+06      0.8248E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.259      0.8223E+06      0.8223E+06      0.8223E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.304      0.8155E+06      0.8155E+06      0.8155E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.349      0.7998E+06      0.7998E+06      0.7998E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.394      0.7811E+06      0.7811E+06      0.7811E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.439      0.7706E+06      0.7706E+06      0.7706E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.484      0.7777E+06      0.7777E+06      0.7777E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.529      0.8085E+06      0.8085E+06      0.8085E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.575      0.8491E+06      0.8491E+06      0.8491E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.619      0.8690E+06      0.8690E+06      0.8690E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.665      0.8481E+06      0.8481E+06      0.8481E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.710      0.7923E+06      0.7923E+06      0.7923E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.755      0.7222E+06      0.7222E+06      0.7222E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.800      0.6530E+06      0.6530E+06      0.6530E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.845      0.5907E+06      0.5907E+06      0.5907E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.890      0.5423E+06      0.5423E+06      0.5423E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.935      0.5107E+06      0.5107E+06      0.5107E+06      0.0000E+00      0.0000E+00      0.0000E+00
  21.980      0.4971E+06      0.4971E+06      0.4971E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.025      0.4961E+06      0.4961E+06      0.4961E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.070      0.4951E+06      0.4951E+06      0.4951E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.115      0.4945E+06      0.4945E+06      0.4945E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.160      0.5002E+06      0.5002E+06      0.5002E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.205      0.5114E+06      0.5114E+06      0.5114E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.250      0.5148E+06      0.5148E+06      0.5148E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.295      0.5107E+06      0.5107E+06      0.5107E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.340      0.5130E+06      0.5130E+06      0.5130E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.385      0.5223E+06      0.5223E+06      0.5223E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.430      0.5318E+06      0.5318E+06      0.5318E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.475      0.5375E+06      0.5375E+06      0.5375E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.520      0.5360E+06      0.5360E+06      0.5360E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.565      0.5387E+06      0.5387E+06      0.5387E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.610      0.5543E+06      0.5543E+06      0.5543E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.655      0.5714E+06      0.5714E+06      0.5714E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.701      0.5893E+06      0.5893E+06      0.5893E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.746      0.6052E+06      0.6052E+06      0.6052E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.791      0.6147E+06      0.6147E+06      0.6147E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.836      0.6160E+06      0.6160E+06      0.6160E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.881      0.6183E+06      0.6183E+06      0.6183E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.926      0.6408E+06      0.6408E+06      0.6408E+06      0.0000E+00      0.0000E+00      0.0000E+00
  22.971      0.6805E+06      0.6805E+06      0.6805E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.016      0.7074E+06      0.7074E+06      0.7074E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.061      0.7052E+06      0.7052E+06      0.7052E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.106      0.6818E+06      0.6818E+06      0.6818E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.151      0.6567E+06      0.6567E+06      0.6567E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.196      0.6340E+06      0.6340E+06      0.6340E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.241      0.6066E+06      0.6066E+06      0.6066E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.286      0.5709E+06      0.5709E+06      0.5709E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.331      0.5495E+06      0.5495E+06      0.5495E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.376      0.5639E+06      0.5639E+06      0.5639E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.421      0.6014E+06      0.6014E+06      0.6014E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.466      0.6376E+06      0.6376E+06      0.6376E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.511      0.6601E+06      0.6601E+06      0.6601E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.556      0.6599E+06      0.6599E+06      0.6599E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.601      0.6290E+06      0.6290E+06      0.6290E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.646      0.5847E+06      0.5847E+06      0.5847E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.691      0.5533E+06      0.5533E+06      0.5533E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.736      0.5343E+06      0.5343E+06      0.5343E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.782      0.5138E+06      0.5138E+06      0.5138E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.826      0.4856E+06      0.4856E+06      0.4856E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.872      0.4632E+06      0.4632E+06      0.4632E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.917      0.4575E+06      0.4575E+06      0.4575E+06      0.0000E+00      0.0000E+00      0.0000E+00
  23.962      0.4655E+06      0.4655E+06      0.4655E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.007      0.4758E+06      0.4758E+06      0.4758E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.052      0.4784E+06      0.4784E+06      0.4784E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.097      0.4823E+06      0.4823E+06      0.4823E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.142      0.4916E+06      0.4916E+06      0.4916E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.187      0.5038E+06      0.5038E+06      0.5038E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.232      0.5331E+06      0.5331E+06      0.5331E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.277      0.5788E+06      0.5788E+06      0.5788E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.322      0.6234E+06      0.6234E+06      0.6234E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.367      0.6573E+06      0.6573E+06      0.6573E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.412      0.6682E+06      0.6682E+06      0.6682E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.457      0.6595E+06      0.6595E+06      0.6595E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.502      0.6340E+06      0.6340E+06      0.6340E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.547      0.5920E+06      0.5920E+06      0.5920E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.592      0.5413E+06      0.5413E+06      0.5413E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.637      0.5059E+06      0.5059E+06      0.5059E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.682      0.4994E+06      0.4994E+06      0.4994E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.727      0.5087E+06      0.5087E+06      0.5087E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.772      0.5233E+06      0.5233E+06      0.5233E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.817      0.5315E+06      0.5315E+06      0.5315E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.863      0.5278E+06      0.5278E+06      0.5278E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.907      0.5179E+06      0.5179E+06      0.5179E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.953      0.5005E+06      0.5005E+06      0.5005E+06      0.0000E+00      0.0000E+00      0.0000E+00
  24.998      0.4728E+06      0.4728E+06      0.4728E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.043      0.4402E+06      0.4402E+06      0.4402E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.088      0.4136E+06      0.4136E+06      0.4136E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.133      0.3912E+06      0.3912E+06      0.3912E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.178      0.3743E+06      0.3743E+06      0.3743E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.223      0.3588E+06      0.3588E+06      0.3588E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.268      0.3462E+06      0.3462E+06      0.3462E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.313      0.3456E+06      0.3456E+06      0.3456E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.358      0.3561E+06      0.3561E+06      0.3561E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.403      0.3617E+06      0.3617E+06      0.3617E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.448      0.3519E+06      0.3519E+06      0.3519E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.493      0.3316E+06      0.3316E+06      0.3316E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.538      0.3044E+06      0.3044E+06      0.3044E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.583      0.2769E+06      0.2769E+06      0.2769E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.628      0.2537E+06      0.2537E+06      0.2537E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.673      0.2380E+06      0.2380E+06      0.2380E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.718      0.2304E+06      0.2304E+06      0.2304E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.763      0.2252E+06      0.2252E+06      0.2252E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.808      0.2247E+06      0.2247E+06      0.2247E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.853      0.2230E+06      0.2230E+06      0.2230E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.898      0.2116E+06      0.2116E+06      0.2116E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.944      0.1912E+06      0.1912E+06      0.1912E+06      0.0000E+00      0.0000E+00      0.0000E+00
  25.988      0.1646E+06      0.1646E+06      0.1646E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.034      0.1422E+06      0.1422E+06      0.1422E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.079      0.1279E+06      0.1279E+06      0.1279E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.124      0.1192E+06      0.1192E+06      0.1192E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.169      0.1159E+06      0.1159E+06      0.1159E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.214      0.1197E+06      0.1197E+06      0.1197E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.259      0.1311E+06      0.1311E+06      0.1311E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.304      0.1447E+06      0.1447E+06      0.1447E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.349      0.1521E+06      0.1521E+06      0.1521E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.394      0.1543E+06      0.1543E+06      0.1543E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.439      0.1576E+06      0.1576E+06      0.1576E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.484      0.1605E+06      0.1605E+06      0.1605E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.529      0.1597E+06      0.1597E+06      0.1597E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.574      0.1566E+06      0.1566E+06      0.1566E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.619      0.1538E+06      0.1538E+06      0.1538E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.664      0.1545E+06      0.1545E+06      0.1545E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.709      0.1561E+06      0.1561E+06      0.1561E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.754      0.1535E+06      0.1535E+06      0.1535E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.799      0.1482E+06      0.1482E+06      0.1482E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.844      0.1444E+06      0.1444E+06      0.1444E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.889      0.1384E+06      0.1384E+06      0.1384E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.934      0.1297E+06      0.1297E+06      0.1297E+06      0.0000E+00      0.0000E+00      0.0000E+00
  26.979      0.1212E+06      0.1212E+06      0.1212E+06      0.0000E+00      0.0000E+00      0.0000E+00
  27.024      0.1125E+06      0.1125E+06      0.1125E+06      0.0000E+00      0.0000E+00      0.0000E+00
  27.070      0.1074E+06      0.1074E+06      0.1074E+06      0.0000E+00      0.0000E+00      0.0000E+00
  27.114      0.1069E+06      0.1069E+06      0.1069E+06      0.0000E+00      0.0000E+00      0.0000E+00
  27.160      0.1058E+06      0.1058E+06      0.1058E+06      0.0000E+00      0.0000E+00      0.0000E+00
  27.205      0.1022E+06      0.1022E+06      0.1022E+06      0.0000E+00      0.0000E+00      0.0000E+00
  27.250      0.9678E+05      0.9678E+05      0.9678E+05      0.0000E+00      0.0000E+00      0.0000E+00
  27.295      0.9486E+05      0.9486E+05      0.9486E+05      0.0000E+00      0.0000E+00      0.0000E+00
  27.340      0.9945E+05      0.9945E+05      0.9945E+05      0.0000E+00      0.0000E+00      0.0000E+00
  27.385      0.1090E+06      0.1090E+06      0.1090E+06      0.0000E+00      0.0000E+00      0.0000E+00
  27.430      0.1168E+06      0.1168E+06      0.1168E+06      0.0000E+00      0.0000E+00      0.0000E+00
  27.475      0.1158E+06      0.1158E+06      0.1158E+06      0.0000E+00      0.0000E+00      0.0000E+00
  27.520      0.1078E+06      0.1078E+06      0.1078E+06      0.0000E+00      0.0000E+00      0.0000E+00
  27.565      0.9660E+05      0.9660E+05      0.9660E+05      0.0000E+00      0.0000E+00      0.0000E+00
  27.610      0.8406E+05      0.8406E+05      0.8406E+05      0.0000E+00      0.0000E+00      0.0000E+00
  27.655      0.7513E+05      0.7513E+05      0.7513E+05      0.0000E+00      0.0000E+00      0.0000E+00
  27.700      0.7318E+05      0.7318E+05      0.7318E+05      0.0000E+00      0.0000E+00      0.0000E+00
  27.745      0.7754E+05      0.7754E+05      0.7754E+05      0.0000E+00      0.0000E+00      0.0000E+00
  27.790      0.8571E+05      0.8571E+05      0.8571E+05      0.0000E+00      0.0000E+00      0.0000E+00
  27.835      0.9526E+05      0.9526E+05      0.9526E+05      0.0000E+00      0.0000E+00      0.0000E+00
  27.880      0.1027E+06      0.1027E+06      0.1027E+06      0.0000E+00      0.0000E+00      0.0000E+00
  27.925      0.1075E+06      0.1075E+06      0.1075E+06      0.0000E+00      0.0000E+00      0.0000E+00
  27.970      0.1104E+06      0.1104E+06      0.1104E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.015      0.1111E+06      0.1111E+06      0.1111E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.060      0.1134E+06      0.1134E+06      0.1134E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.105      0.1168E+06      0.1168E+06      0.1168E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.151      0.1197E+06      0.1197E+06      0.1197E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.195      0.1194E+06      0.1194E+06      0.1194E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.241      0.1121E+06      0.1121E+06      0.1121E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.286      0.1057E+06      0.1057E+06      0.1057E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.331      0.1058E+06      0.1058E+06      0.1058E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.376      0.1150E+06      0.1150E+06      0.1150E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.421      0.1316E+06      0.1316E+06      0.1316E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.466      0.1493E+06      0.1493E+06      0.1493E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.511      0.1674E+06      0.1674E+06      0.1674E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.556      0.1863E+06      0.1863E+06      0.1863E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.601      0.1994E+06      0.1994E+06      0.1994E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.646      0.1981E+06      0.1981E+06      0.1981E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.691      0.1832E+06      0.1832E+06      0.1832E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.736      0.1642E+06      0.1642E+06      0.1642E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.781      0.1474E+06      0.1474E+06      0.1474E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.826      0.1343E+06      0.1343E+06      0.1343E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.871      0.1251E+06      0.1251E+06      0.1251E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.916      0.1212E+06      0.1212E+06      0.1212E+06      0.0000E+00      0.0000E+00      0.0000E+00
  28.961      0.1217E+06      0.1217E+06      0.1217E+06      0.0000E+00      0.0000E+00      0.0000E+00
  29.006      0.1244E+06      0.1244E+06      0.1244E+06      0.0000E+00      0.0000E+00      0.0000E+00
  29.051      0.1246E+06      0.1246E+06      0.1246E+06      0.0000E+00      0.0000E+00      0.0000E+00
  29.096      0.1192E+06      0.1192E+06      0.1192E+06      0.0000E+00      0.0000E+00      0.0000E+00
  29.141      0.1083E+06      0.1083E+06      0.1083E+06      0.0000E+00      0.0000E+00      0.0000E+00
  29.186      0.9699E+05      0.9699E+05      0.9699E+05      0.0000E+00      0.0000E+00      0.0000E+00
  29.231      0.8556E+05      0.8556E+05      0.8556E+05      0.0000E+00      0.0000E+00      0.0000E+00
  29.276      0.7566E+05      0.7566E+05      0.7566E+05      0.0000E+00      0.0000E+00      0.0000E+00
  29.322      0.7014E+05      0.7014E+05      0.7014E+05      0.0000E+00      0.0000E+00      0.0000E+00
  29.366      0.6724E+05      0.6724E+05      0.6724E+05      0.0000E+00      0.0000E+00      0.0000E+00
  29.412      0.6586E+05      0.6586E+05      0.6586E+05      0.0000E+00      0.0000E+00      0.0000E+00
  29.457      0.6435E+05      0.6435E+05      0.6435E+05      0.0000E+00      0.0000E+00      0.0000E+00
  29.502      0.6193E+05      0.6193E+05      0.6193E+05      0.0000E+00      0.0000E+00      0.0000E+00
  29.547      0.6079E+05      0.6079E+05      0.6079E+05      0.0000E+00      0.0000E+00      0.0000E+00
  29.592      0.5970E+05      0.5970E+05      0.5970E+05      0.0000E+00      0.0000E+00      0.0000E+00
  29.637      0.5644E+05      0.5644E+05      0.5644E+05      0.0000E+00      0.0000E+00      0.0000E+00
  29.682      0.5224E+05      0.5224E+05      0.5224E+05      0.0000E+00      0.0000E+00      0.0000E+00
  29.727      0.4947E+05      0.4947E+05      0.4947E+05      0.0000E+00      0.0000E+00      0.0000E+00
  29.772      0.4763E+05      0.4763E+05      0.4763E+05      0.0000E+00      0.0000E+00      0.0000E+00
  29.817      0.4438E+05      0.4438E+05      0.4438E+05      0.0000E+00      0.0000E+00      0.0000E+00
  29.862      0.3948E+05      0.3948E+05      0.3948E+05      0.0000E+00      0.0000E+00      0.0000E+00
  29.907      0.3384E+05      0.3384E+05      0.3384E+05      0.0000E+00      0.0000E+00      0.0000E+00
  29.952      0.2818E+05      0.2818E+05      0.2818E+05      0.0000E+00      0.0000E+00      0.0000E+00
  29.997      0.2398E+05      0.2398E+05      0.2398E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.042      0.2123E+05      0.2123E+05      0.2123E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.087      0.1975E+05      0.1975E+05      0.1975E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.132      0.1899E+05      0.1899E+05      0.1899E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.177      0.1860E+05      0.1860E+05      0.1860E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.222      0.1858E+05      0.1858E+05      0.1858E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.267      0.1819E+05      0.1819E+05      0.1819E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.312      0.1799E+05      0.1799E+05      0.1799E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.357      0.1761E+05      0.1761E+05      0.1761E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.402      0.1742E+05      0.1742E+05      0.1742E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.448      0.1722E+05      0.1722E+05      0.1722E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.493      0.1702E+05      0.1702E+05      0.1702E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.538      0.1700E+05      0.1700E+05      0.1700E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.583      0.1698E+05      0.1698E+05      0.1698E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.628      0.1713E+05      0.1713E+05      0.1713E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.673      0.1746E+05      0.1746E+05      0.1746E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.718      0.1815E+05      0.1815E+05      0.1815E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.763      0.1866E+05      0.1866E+05      0.1866E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.808      0.1899E+05      0.1899E+05      0.1899E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.853      0.1932E+05      0.1932E+05      0.1932E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.898      0.1964E+05      0.1964E+05      0.1964E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.943      0.1997E+05      0.1997E+05      0.1997E+05      0.0000E+00      0.0000E+00      0.0000E+00
  30.988      0.2012E+05      0.2012E+05      0.2012E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.033      0.2062E+05      0.2062E+05      0.2062E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.078      0.2077E+05      0.2077E+05      0.2077E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.123      0.2092E+05      0.2092E+05      0.2092E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.168      0.2123E+05      0.2123E+05      0.2123E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.213      0.2172E+05      0.2172E+05      0.2172E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.258      0.2221E+05      0.2221E+05      0.2221E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.303      0.2235E+05      0.2235E+05      0.2235E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.348      0.2265E+05      0.2265E+05      0.2265E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.393      0.2330E+05      0.2330E+05      0.2330E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.438      0.2428E+05      0.2428E+05      0.2428E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.483      0.2526E+05      0.2526E+05      0.2526E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.529      0.2641E+05      0.2641E+05      0.2641E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.573      0.2771E+05      0.2771E+05      0.2771E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.619      0.2902E+05      0.2902E+05      0.2902E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.664      0.3013E+05      0.3013E+05      0.3013E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.709      0.3141E+05      0.3141E+05      0.3141E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.754      0.3301E+05      0.3301E+05      0.3301E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.799      0.3476E+05      0.3476E+05      0.3476E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.844      0.3666E+05      0.3666E+05      0.3666E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.889      0.3886E+05      0.3886E+05      0.3886E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.934      0.4121E+05      0.4121E+05      0.4121E+05      0.0000E+00      0.0000E+00      0.0000E+00
  31.979      0.4418E+05      0.4418E+05      0.4418E+05      0.0000E+00      0.0000E+00      0.0000E+00
  32.024      0.4777E+05      0.4777E+05      0.4777E+05      0.0000E+00      0.0000E+00      0.0000E+00
  32.069      0.5180E+05      0.5180E+05      0.5180E+05      0.0000E+00      0.0000E+00      0.0000E+00
  32.114      0.5658E+05      0.5658E+05      0.5658E+05      0.0000E+00      0.0000E+00      0.0000E+00
  32.159      0.6176E+05      0.6176E+05      0.6176E+05      0.0000E+00      0.0000E+00      0.0000E+00
  32.204      0.6811E+05      0.6811E+05      0.6811E+05      0.0000E+00      0.0000E+00      0.0000E+00
  32.249      0.7577E+05      0.7577E+05      0.7577E+05      0.0000E+00      0.0000E+00      0.0000E+00
