Bi,Cl,Cs
-3.022472737834644,-0.9984171172935093,-3.742284634160744
-2.041764397707574,-1.2037254866247915,-3.780165086251612
-2.1704292637823013,-1.1982372649324546,-3.71085317394547
-2.765354986882158,-0.9500361635594138,-4.058839329331355
-3.0435218271331785,-1.0177490172462273,-3.670256208103568
-2.492538490758944,-1.1102834985541032,-3.75997498842943
-2.6777697401969762,-1.050423662010923,-3.8160669984336155
-2.998477620289819,-0.889402827442712,-4.08532424874302
-2.883520901875632,-0.9982001763045647,-3.8355700144335865
-3.4999857844446383,-0.7550865254942939,-4.153934378485062
-4.460977328356938,-0.5185251276774147,-4.222957542660833
-5.109134600626626,-0.2548601892252495,-4.581847509837536
-5.683390123056026,-0.09172344364975986,-4.688420731611072
-5.027906664647427,-0.2719124956101932,-4.584842548002172
-5.3788092280547595,-0.15969454761046925,-4.687561349729788
-4.6207367130161705,-0.43401675270098156,-4.3699764111506445
-4.561710576727794,-0.3889485513080192,-4.544531772855115
-4.969454002969561,-0.32619652539075883,-4.460958899779051
-4.890298634136874,-0.3915842654302269,-4.317565925549106
-5.16611365017125,-0.16004989087191784,-4.828292371867781
-4.9435849287817355,-0.31058907191120544,-4.525027309676262
-4.586742868124329,-0.4824944085620942,-4.2472060068285336
-4.264226986950267,-0.4683642297305371,-4.5046071307725795
-4.277746359465524,-0.5978733037684263,-4.107066993648741
-4.036213289231559,-0.6831757183489262,-4.012181796729884
-3.329305208516659,-0.7723255077268987,-4.2160044824059
-2.6866399887914394,-0.9953713026034626,-3.9753105775930213
-3.064118457412961,-0.9035084154189503,-3.999246926732211
-2.987410895479745,-0.8694423034666169,-4.152583637211355
-3.985329726708669,-0.6901570948998839,-4.0251600420922715
-4.022737026381236,-0.536794675731447,-4.46030909981587
-4.276564645533206,-0.5689113783787635,-4.1947405791059404
-3.2589009646574265,-0.7901765584107535,-4.209387492927157
-3.984588280711599,-0.6746726716509547,-4.072107609170439
-3.3729152917594876,-0.7321015420323325,-4.307602990661047
-4.104189157643658,-0.5595988122142169,-4.337595269525946
-3.6718682085488887,-0.7174819879625143,-4.152159708344233
-3.240911798492182,-0.94155285980967,-3.7672513661739044
-3.3836968382621384,-0.8601615380376569,-3.9162353049766385
-3.121993560262555,-0.973237749577628,-3.751475522356448
-3.7481429500169092,-0.7735788954272526,-3.9330191583046714
